id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
629194,Private Guest House Studio,3125360,Juan,,Berkeley,39.77067632362623,-105.03455540080934,Entire home/apt,85,3,214,2018-07-20,2.96,2,332
632709,1890 townhome in popular LoHi!,2157095,Valerie,,Highland,39.76658830170457,-105.00956625802627,Entire home/apt,149,1,75,2018-07-13,1.22,1,319
662390,Super-Comfortable Private Bedroom,3344763,Steve,,Platt Park,39.68303928224377,-104.98301903663783,Private room,58,3,39,2017-10-17,0.54,3,352
662431,☆Charming Studio☆ Close to Everything/Free Parking,3344656,Tim,,Washington Park,39.70417850069587,-104.96720567239669,Entire home/apt,109,1,145,2018-07-14,6.71,2,314
665622,Walk to Everything Downtown- 2BR,3364096,Becky,,Highland,39.76091052879869,-105.01205436288187,Entire home/apt,120,1,668,2018-07-24,9.26,1,274
676825,Beautiful Home in Charming Location,3440535,Krista,,Stapleton,39.75663132744614,-104.88422854214805,Entire home/apt,199,3,109,2018-07-16,1.53,1,296
678602,Great space and close to downtown!,1577294,Leigh,,Jefferson Park,39.751458793837045,-105.02246187981552,Entire home/apt,112,2,108,2018-07-14,1.53,1,143
698056,Your own private cottage! - 30+ day minimum rental,3577356,Bonnie,,Sunnyside,39.770683336952175,-105.01040186777333,Entire home/apt,115,30,8,2016-09-14,0.13,2,317
732845,Downtown. Walk Everywhere. 3 BR+,3816358,John,,Five Points,39.75915981845197,-104.98067628571675,Entire home/apt,349,2,62,2018-07-01,0.88,1,324
746298,Urban Retreat with Private Bath,3915386,Mary,,Lowry Field,39.723450683059106,-104.89731469225438,Private room,55,2,55,2018-07-01,1.38,2,62
747158,Spruce House: 2br Denver townhouse,3915386,Mary,,Lowry Field,39.725197658327126,-104.89754073126227,Entire home/apt,165,9,21,2017-05-20,0.30,2,37
756594,Private lower level 2 bedroom suite,3638426,Ling & Chris,,South Park Hill,39.74156251155385,-104.91633219003344,Entire home/apt,78,2,190,2018-07-27,2.85,1,292
760023,Lovely home nr dwntn & City Park,3441942,Jill,,City Park West,39.749789667680346,-104.96447007865711,Private room,65,2,171,2018-07-25,2.53,1,350
761858,2 Bedrooms - 2 King Size Beds (Park Hill),489506,Doreen,,South Park Hill,39.75005884375604,-104.93265031472264,Private room,170,1,14,2017-11-12,0.21,2,80
769437,Awesome Room in Baker neigborhood,4017276,Simone,,Baker,39.71660607305292,-104.99617673881377,Private room,75,2,66,2018-07-21,1.02,1,64
774712,30Nt Min.REQUIREDto book Cozy UptownWalkDowntwn #2,4087056,Jeanne,,City Park West,39.741284567160385,-104.9676078070743,Entire home/apt,105,10,27,2018-03-10,0.39,6,345
774813,Bungalow near RINO City Park,1810376,Jimbo,,Clayton,39.76545875863194,-104.95422051304247,Private room,45,1,475,2018-07-27,6.82,4,326
776434,Super-comfortable Modern Home - Platt Park D.U.,3344763,Steve,,Platt Park,39.68388929799609,-104.9807621130917,Entire home/apt,225,3,63,2018-07-23,0.93,3,339
785140,Top floor 2 bdrm entire unit in old Bungalow home,1275081,Shawn,,Sunnyside,39.779885900657206,-105.01580553564779,Entire home/apt,57,3,29,2018-07-08,0.50,2,0
787456,Queen en suite in lovely Victorian,4150751,Pamela,,Congress Park,39.73432841892958,-104.9566628307658,Private room,74,1,269,2018-07-21,3.93,3,318
823343,"Beautiful Wash Park Home, 4 Bedroom",4322821,Kathryn,,Washington Park West,39.701687144521266,-104.98266477992321,Entire home/apt,300,5,5,2018-01-05,0.11,2,0
833937,Sunny Home in Historic Curtis Park,4362827,Eliza Jane,,Five Points,39.75525206771707,-104.9774508312209,Entire home/apt,128,2,347,2018-07-15,5.18,1,200
852934,Peaceful Artist Oasis 2BR easy access Downtown,4452973,Vivian & Tom,,Goldsmith,39.675475771469465,-104.92997426689581,Entire home/apt,74,1,151,2018-07-30,2.38,1,355
861949,Spacious bedroom in the city  ,4517141,John And Shann,,Sloan Lake,39.74999882819018,-105.03411350674072,Private room,60,1,20,2018-07-09,0.30,2,303
861993,Northwest Denver garden apartment,4517141,John And Shann,,Sloan Lake,39.7494020350268,-105.03548016200347,Entire home/apt,95,1,257,2018-07-17,3.89,2,299
866145,Clean & comfortable in heart of Denver,4550009,Preston,,Baker,39.72514822785795,-104.99727470991958,Private room,65,1,220,2018-07-22,8.08,2,154
875596,Cozy BUNGALOW-Loft & Studio 5 Mins to Downtown!,4623093,Matt,,Barnum,39.71703113368798,-105.03896291001723,Entire home/apt,128,2,204,2018-07-17,3.06,2,72
911140,Inspired Urban Dwelling,332539,Mignon,,Congress Park,39.73890413695586,-104.95242013493237,Private room,72,2,50,2016-08-09,0.75,1,276
915016,Cozy Capitol Hill Accommodation,4911774,Tim And Cindy,,Capitol Hill,39.734173983031184,-104.97613742138897,Entire home/apt,95,2,225,2018-07-07,3.60,1,329
921485,Stylish & Historic LoHi Loft w/ Views and Parking,3378084,Alexandra,,Highland,39.75892559688951,-105.01637334335858,Entire home/apt,129,30,52,2018-07-10,0.80,2,323
923994,"Central 2-Story Historic 3BR, 2.5BA Congress Park",4970201,Rob,,Congress Park,39.73729239697935,-104.95012892195047,Entire home/apt,235,2,30,2018-07-04,0.47,1,263
937952,"BEST Location & Reviews! Central, Quiet, Clean!",5064672,Amanda,,Speer,39.72095553004667,-104.9811351777376,Entire home/apt,99,10,51,2018-07-13,0.77,1,148
945768,Denver's Trendiest Neighborhood!,4337672,Jaime,,West Highland,39.765733525262995,-105.04628074665571,Entire home/apt,50,2,2,2013-12-02,0.03,1,0
953052,Congress Park Cottage,5173501,Steve,,Congress Park,39.73219631963293,-104.94899266502415,Entire home/apt,110,5,1,2016-05-31,0.04,1,314
958612,"DENVER CORPORATE 2BD/2BA SUITE MTN VIEW, LOCATION",5216325,Julia,,CBD,39.74531261766886,-104.99610351386018,Entire home/apt,95,30,10,2017-07-11,0.19,6,227
962520,"Loft, Home Office/9min walk to Mall",3540917,Patrick,,Five Points,39.753286723405125,-104.98812045263927,Entire home/apt,140,4,26,2017-09-04,0.40,1,294
993015,Denver Victorian / Best Walk Score,2191569,Beth,,Five Points,39.7509751445305,-104.97656402285291,Private room,55,1,489,2018-07-13,7.50,2,247
1004131,Stapleton Carriage House,4745285,Sean,,Stapleton,39.76001252983648,-104.86887948364021,Entire home/apt,109,14,10,2018-05-31,0.17,1,216
1035821,Large Downtown Home Walking Distance Sleeps 10!,2869051,Steven,,Five Points,39.75574657224975,-104.97661414615803,Entire home/apt,149,1,149,2018-07-06,2.34,2,329
1041934,"Private apt in Berkeley, MTN Views!",5811115,Annette,,Berkeley,39.78184717164535,-105.03972142475108,Entire home/apt,215,2,21,2018-07-16,0.35,5,306
1069351,Historic Denver Bungalow- 30+ day rentals only,3577356,Bonnie,,Sunnyside,39.77379825082122,-105.00936566911584,Entire home/apt,75,30,4,2015-04-08,0.07,2,266
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,,Lincoln Park,39.727709549387704,-104.99787949970052,Entire home/apt,175,1,36,2017-06-29,0.59,3,365
1082572,Baker Flat/Private Yard - Dogs OK.,879998,Jennifer,,Baker,39.71283658621838,-104.99193743591,Entire home/apt,130,2,40,2017-05-14,0.68,1,91
1087609,Private Denver condo near Capitol,5124037,Darja,,Capitol Hill,39.73485879370004,-104.98561222809414,Entire home/apt,44,89,15,2017-03-19,0.24,3,333
1103346,Large Denver Family Home,750327,Jennifer,,Platt Park,39.68342931076625,-104.97810251478994,Entire home/apt,300,7,8,2016-07-08,0.13,1,26
1106479,VICTORIAN HOUSE ROOM/PRIVATE BATH,1496,Julie,,Five Points,39.749400646853125,-104.97469207812242,Private room,75,1,165,2018-07-27,2.64,2,331
1127235,Charming NW Denver 3BR/1BA Cottage,6171072,Bob,,West Highland,39.76013048049502,-105.03131235464467,Entire home/apt,254,3,20,2018-05-28,0.33,1,337
1145324,private room in cozy bungalow,2260880,Juliet,,Speer,39.713022633396065,-104.97511581361184,Private room,48,1,109,2018-03-11,1.72,2,272
1153002,Comforts of Home in RiNO - 3bd/2ba,192640,Kim,,Cole,39.7680351950255,-104.97043552401843,Entire home/apt,132,30,54,2016-05-08,0.87,3,91
1189999,Private Spacious Apt in Highlands/Denver,6504908,Mike,,West Highland,39.767497508958144,-105.04355810540076,Entire home/apt,110,3,144,2018-07-15,2.35,1,46
1220547,6A Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74565113869539,-104.99751013754428,Entire home/apt,79,30,1,2013-06-23,0.02,38,123
1223593,Sweet and sunny in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73683914164058,-104.96974072818338,Private room,68,2,119,2018-07-15,2.01,3,319
1223612,Suite of rooms in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.732060352468274,-104.96917952106364,Private room,62,2,144,2018-07-01,2.31,3,355
1236000,5B Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.74746920521677,-104.99593329076617,Entire home/apt,69,30,7,2016-08-20,0.11,38,124
1240215,5G Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74739511540135,-104.99584876519586,Entire home/apt,79,30,4,2016-08-15,0.07,38,0
1243170,"Artsy Home - Queen Bed, Private Ba",192640,Kim,,Cole,39.76802925567596,-104.96902765206558,Private room,47,30,9,2016-03-10,0.21,3,91
1243697,Denver Micro Brew Oasis,1810376,Jimbo,,Clayton,39.764268262429454,-104.95290435163544,Entire home/apt,250,1,93,2018-07-22,1.51,4,313
1279279,4E Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74569749398482,-104.99733374750913,Entire home/apt,107,30,7,2016-12-08,0.11,38,62
1279362,5M Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.74602424405902,-104.99615161622381,Entire home/apt,69,30,8,2018-03-08,0.13,38,123
1279576,5J Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74588843301599,-104.99558697614532,Entire home/apt,107,30,2,2017-07-28,0.03,38,0
1279685,5E Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.7460531521348,-104.99767680978997,Entire home/apt,107,30,6,2018-07-09,0.10,38,0
1288109,4M Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.745572684687964,-104.9971572635934,Entire home/apt,69,30,4,2018-01-14,0.07,38,62
1288126,6B Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.74665097501163,-104.99621325812697,Entire home/apt,69,30,6,2018-01-12,0.11,38,137
1291655,4F Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.745861902355756,-104.99620395103956,Entire home/apt,69,30,7,2018-06-23,0.11,38,0
1291679,5C Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74526771659663,-104.99611106129147,Entire home/apt,107,30,4,2016-09-29,0.07,38,0
1309117,Charming 1933  bungalow in Denver for cat lovers,2260880,Juliet,,Speer,39.712447420824496,-104.97529041009015,Entire home/apt,49,3,3,2016-10-24,0.12,2,210
1309159,Logan Square Studio,1001851,Joe,,Capitol Hill,39.73428772988497,-104.98351565388504,Entire home/apt,199,30,47,2018-03-31,0.76,2,204
1311993,5I Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.74681282014442,-104.99706494228641,Entire home/apt,69,30,8,2017-06-03,0.14,38,137
1313699,S Pearl St Urban Getaway: families!,7138728,Ann,,University,39.68363326859947,-104.9722736737895,Entire home/apt,275,365,18,2016-08-07,0.29,1,364
1315790,6L Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.745753341327905,-104.99793341604015,Entire home/apt,107,30,7,2017-12-02,0.11,38,199
1315816,4L Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74748175301057,-104.99591409445003,Entire home/apt,107,30,3,2017-07-29,0.06,38,0
1315839,4C Brooks Tower: Downtown Denver Two Bedroom Apt,6658113,Allison,,CBD,39.74525125062165,-104.99773664074662,Entire home/apt,107,30,2,2016-08-28,0.06,38,0
1315853,4G Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.745174828768455,-104.99586660173914,Entire home/apt,79,30,1,2015-07-07,0.03,38,0
1320470,4H Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74748920901053,-104.99764657231175,Entire home/apt,79,30,5,2016-09-21,0.08,38,0
1327856,Two-Story Open Condo with GREAT Outdoor Rooftop!,7206373,Leila And Alex,,Capitol Hill,39.73370978744554,-104.98163593643416,Entire home/apt,228,2,91,2018-07-22,1.52,1,17
1337012,Logan Square Loft,1001851,Joe,,Capitol Hill,39.735949749255774,-104.98369722240247,Entire home/apt,399,30,20,2017-10-17,0.34,2,360
1339305,5H Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74742945052009,-104.99644423848096,Entire home/apt,79,30,1,2015-07-07,0.03,38,0
1339519,4A Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74750819034018,-104.99586656747019,Entire home/apt,79,30,3,2017-07-10,0.05,38,0
1339536,6N Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74603374769041,-104.99624683616054,Entire home/apt,79,30,3,2017-07-10,0.13,38,0
1339557,6D Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74669198929834,-104.99563763786475,Entire home/apt,79,30,4,2017-05-07,0.07,38,137
1356392,"Work, Play, & Stay at this Premium Downtown Loft",7304490,Jon,,Five Points,39.75558054350074,-104.98892562602401,Entire home/apt,449,2,48,2018-06-30,0.81,4,355
1363517,Gem in the Highlands,7400665,Jessi,,Highland,39.76556237071003,-105.02151635389379,Entire home/apt,90,1,68,2018-07-03,1.11,1,29
1377607,"2/2 Apartment in Denver, CO near Cherry Creek",2826920,Vanessa,,Lowry Field,39.71177495770814,-104.89300122060614,Entire home/apt,80,2,2,2018-06-19,1.18,1,147
1378339,City Park Garden Room Private Bath,1810376,Jimbo,,Clayton,39.765066925084255,-104.95536973112303,Private room,60,1,374,2018-07-27,6.11,4,293
1397309,5A Brooks Tower: Downtown Denver One Bedroom Apt,6658113,Allison,,CBD,39.74682420538548,-104.99755678874517,Entire home/apt,79,30,5,2016-12-14,0.08,38,0
1402409,Spacious 1928 Bungalow near Sloan's Lake.,1382900,Pamela,,West Colfax,39.73845097788821,-105.03882527007433,Entire home/apt,225,3,70,2018-07-24,1.19,1,215
1422518,Modern Townhome/ great neighborhood,7656757,Nick,,Lowry Field,39.72108587247132,-104.8927881660013,Entire home/apt,110,2,26,2018-04-08,0.52,1,333
1436464,Warm and friendly apartment,626433,Lois,,Lowry Field,39.71285303988515,-104.89320226389015,Private room,76,5,2,2014-09-21,0.04,1,362
1451057,Private Pet-Friendly Sunnyside Apartment,7207519,Chris,,Sunnyside,39.77564967948851,-105.02397031739962,Entire home/apt,70,3,11,2018-07-29,2.13,1,93
1454673,2 Bdrm Suite in Victorian (Denver Botanic Gardens),4150751,Pamela,,Congress Park,39.73438750954021,-104.95807171115331,Private room,102,1,63,2018-07-16,1.58,3,277
1471740,6 bedroom modern family home!,1516103,Lyndsay,,Montclair,39.731429748681556,-104.92164870048188,Entire home/apt,380,5,4,2017-03-24,0.07,1,321
1488774,Like-New Victorian House 8blks2dwtn,7961490,Heidi,,Five Points,39.757592530925145,-104.97930179154746,Entire home/apt,175,30,16,2016-12-31,0.27,1,113
1529804,NEW! BRIGHT AND COSY GARDEN STUDIO NEAR TENNYSON,8157870,Rachel,,Berkeley,39.778729411538265,-105.02738594734507,Entire home/apt,75,1,90,2018-07-21,4.27,1,64
1550398,Basement Suite in LoHi Denver · Walk to Downtown,1804382,Amy & Peregrin,,Highland,39.764833317208996,-105.00730111206843,Private room,89,2,16,2018-03-16,1.42,2,0
1557739,Full bed with shared bathroom,8289288,Jessica,,Cole,39.7632368462532,-104.97143217601901,Private room,60,1,111,2018-07-18,2.13,5,146
1560847,"Modern, spacious home in Berkeley",6735482,Adam & Elizabeth,,Berkeley,39.779434449755655,-105.05065635888589,Entire home/apt,99,3,14,2017-10-08,0.24,1,210
1566967,Lake view-10 min.toDntwn~Deck-2 Bed-dog ok,4366942,Nan,,Sloan Lake,39.754041889992486,-105.05223980189838,Entire home/apt,90,30,61,2018-05-04,1.04,4,254
1581384,West Highlands Sweet Retreat!,8410190,Deanna,,West Highland,39.76794278292974,-105.0515134241615,Entire home/apt,125,2,46,2018-07-22,0.81,2,165
1593924,"Walk to Downtown! Capital Hill, 3 BD-Garage &Patio",8354816,Andrew And Siobhan,,Capitol Hill,39.735744326335,-104.97804423947461,Entire home/apt,140,30,24,2018-07-10,0.41,2,234
1600633,Cozy 1BD very near downtown Denver,8530929,Jeff,,North Capitol Hill,39.745370618891066,-104.98471663170966,Entire home/apt,96,3,1,2016-06-18,0.04,1,0
1605771,VINTAGE CITY PARK Charming & Ideal,8554690,Cindy,,City Park,39.741613883121666,-104.95911818877255,Entire home/apt,87,2,97,2018-07-25,1.68,2,322
1619409,"Clean, close and friendly!",1600922,S,,West Colfax,39.73844801488566,-105.04534701036974,Entire home/apt,250,3,0,,,1,0
1622963,Curated&Comfy Private room/bath in Lohi/Highlands,8630750,Tanya,,Highland,39.76578572531462,-105.0165472732285,Private room,85,1,63,2018-07-29,1.19,1,168
1629445,Great Cheeseman Park Full Studio Apartment,8660236,Pete,,Cheesman Park,39.73558764220524,-104.96109379775783,Entire home/apt,94,2,13,2018-01-27,0.62,1,206
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,,South Park Hill,39.74252122741143,-104.90984541509503,Private room,60,2,31,2018-07-14,0.83,3,306
1641021,Cozy & Bright Denver Home with Sunroom & Gardens,8712710,Dana,,Villa Park,39.73254931613631,-105.02596252949932,Entire home/apt,66,1,7,2018-07-06,0.71,1,0
1641476,Charming 1890's Victorian Cottage by Sloan's Lake,8714815,Allison,,Sloan Lake,39.75276115873221,-105.05175006363869,Entire home/apt,175,2,12,2018-07-17,1.18,1,143
1678845,Sun-drenched modern loft-RINO ,8882030,Holly,,Five Points,39.75860069029893,-104.98612396570456,Entire home/apt,135,2,93,2018-07-29,1.59,1,309
1712120,Explore Denver from this Cute Downtown Condo,8535470,Quinn,,North Capitol Hill,39.74630690199029,-104.98316003772382,Entire home/apt,139,2,31,2017-10-07,0.53,1,29
1724186,"Two beds, one room, shared bathroom",8289288,Jessica,,Cole,39.764939266049346,-104.9721100002361,Private room,78,1,114,2018-07-20,1.95,5,145
1733052,Beautiful Private Basement Suite,2416216,Jason,,Cheesman Park,39.73871345343784,-104.97072953420572,Private room,85,1,604,2018-07-16,10.33,1,300
1737365,Stylish & Historic LoHi Loft Studio on Wyandot,3378084,Alexandra,,Highland,39.758784474281406,-105.013528495239,Entire home/apt,129,30,57,2018-06-28,1.02,2,338
1777510,Pet Friendly Oasis in the Heart of Wash Park,9331985,Ann,,Washington Park,39.70169270149595,-104.96235325986179,Entire home/apt,219,2,98,2018-05-11,1.78,1,345
1785877,Cozy and Convenient in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73705101314686,-104.96834114686409,Private room,56,2,120,2018-07-16,2.07,3,351
1792152,Peaceful Retreat in Congress Park,9402581,Rita,,Congress Park,39.734042927805675,-104.94653631259847,Private room,78,2,186,2018-07-29,3.46,2,348
1801950,Spacious loft in downtown Denver,9447036,Zach,,CBD,39.74660139561602,-104.9931138158452,Entire home/apt,249,2,126,2018-07-23,2.74,2,326
1813896,"Big private space, neat 1940s house",9501501,Seth,,Cory - Merrill,39.693939845032304,-104.94347767879401,Private room,58,2,153,2018-07-26,2.65,1,140
1822430,3 Bedroom 2 bath home,9540816,Ismael,,Mar Lee,39.693414814143665,-105.05442497662338,Entire home/apt,117,2,21,2018-06-05,0.42,2,28
1845556,Your Home Away from Home-Sunnyside,8704266,John,,Sunnyside,39.77955225985128,-105.02221590183711,Entire home/apt,95,1,141,2017-08-28,2.64,1,303
