id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,
6212329,"Hot Tub, Patio, Large and Central",2563107,Matthew,Congress Park,39.7381606643681,-104.952901245132,Entire home/apt,95,2,16,2016-04-17,1.5,2,199,
8113303,"Walk to Parks, Restaurants, & More!",5524998,Billy,Congress Park,39.7370828327925,-104.94496534709,Private room,74,1,5,2015-11-23,0.58,2,337,
9474354,Couch for rent for female.,25229782,Royel,Congress Park,39.7369522107733,-104.942071992994,Shared room,17,1,0,,,2,293,
3541671,Classy Walkup on Restaurant Row,17828336,Loren,Congress Park,39.7367103317358,-104.956011740448,Private room,65,2,78,2016-05-11,3.74,2,277,
1605771,VINTAGE CITY PARK Charming & Ideal,8554690,Cindy,City Park,39.7416138831217,-104.959118188773,Entire home/apt,87,2,25,2016-04-24,0.8,2,245,
9559422,Historic Home Near Rino & Downtown,2989278,BlueOceanLori,Cole,39.7650444839842,-104.965991773903,Entire home/apt,109,1,0,,,2,0,
5396713,10 minute to Downtown Denver,27976406,Christopher,Cole,39.7660367084431,-104.960559582305,Private room,70,2,17,2016-05-01,1.14,2,40,
12812975,Immaculate bungalow near downtown,2868799,Charles,Cole,39.7666672950697,-104.973139220271,Entire home/apt,139,1,0,,,2,356,
6087642,Cozy room 10min frm downtown + RiNo,2989278,BlueOceanLori,Cole,39.7650584327913,-104.966562529493,Private room,54,1,2,2015-11-17,0.31,2,365,
11925553,11 minutes from Downtown,27976406,Christopher,Cole,39.7657126393867,-104.961179792441,Private room,70,1,3,2016-04-25,2.73,2,278,
11227871,"Comfy apartment, amazing locacation",7509713,Alex,Cole,39.7661825198803,-104.967687423561,Entire home/apt,75,2,6,2016-04-19,2.37,2,334,
13014297,Relaxing home in middle of Denver,43823088,Erik,Cole,39.7680335237271,-104.971182824983,Entire home/apt,150,1,0,,,2,354,
3150813,Modern Urban Oasis in Rino,135470,Mark,Cole,39.7693073907198,-104.965031726186,Entire home/apt,425,1,72,2016-05-12,3.13,2,314,
3534510,Airstream in the City,135470,Mark,Cole,39.7697327955636,-104.965989692057,Entire home/apt,95,1,46,2016-04-10,2.03,2,351,
11772599,Spacious Room w/Private Bath,14735821,Jeremy,Cole,39.7629001099897,-104.962181453917,Private room,45,3,9,2016-05-09,5.63,2,0,
12183112,Cozy Room in Sunny Home + Location,14735821,Jeremy,Cole,39.7630112534694,-104.9628868351,Private room,34,3,3,2016-05-11,2.43,2,0,
6701936,1900s Victorian in Cole,26852378,Krystal,Cole,39.7623676749007,-104.9646086202,Entire home/apt,150,1,0,,,2,14,
6762891,Artist Oasis: A Room For Growth,24442293,Rachel,Cole,39.7657412359303,-104.966148106198,Private room,50,3,22,2016-05-10,3.88,2,85,
5191412,Coziest Victorian in Denver,26852378,Krystal,Cole,39.7625169734509,-104.964267163934,Private room,45,1,64,2016-05-17,4.21,2,269,
8867787,Artist Oasis: Cure for The Mundane,24442293,Rachel,Cole,39.7656990695035,-104.9664819161,Private room,50,3,17,2016-05-04,4.18,2,85,
11627182,A Futon in Studio Area for Rent,33153062,Justice K,Marston,39.6338622034703,-105.088219332413,Shared room,30,1,0,,,2,365,
11627188,Futon/Couch to Rent,33153062,Justice K,Marston,39.6345161330273,-105.088425110701,Shared room,30,1,0,,,2,365,
9452583,Serene Hideaway,11319077,Jenna,Marston,39.6282044715095,-105.092000957842,Private room,45,2,2,2016-02-13,0.44,2,136,
3876855,Traveler's Oasis,11319077,Jenna,Marston,39.630673502602,-105.091816407253,Private room,45,3,4,2016-03-25,0.66,2,79,
216641,3 blk to lightrail & fresh eggs,1118196,Dusty & Sean,Villa Park,39.729660187553,-105.050486161223,Private room,86,1,83,2015-11-22,2.21,2,365,
2976899,"3 blks to lightrail, fresh eggs",1118196,Dusty & Sean,Villa Park,39.7301436020858,-105.050912361114,Private room,69,1,4,2016-01-31,0.21,2,362,
5591156,Cozy room in the heart of Denver,28988152,Tj,Villa Park,39.7286086677001,-105.049083617307,Private room,50,2,85,2016-05-06,6.51,2,45,
9755780,King room in the heart of Denver.,28988152,Tj,Villa Park,39.7278601550494,-105.049144265389,Private room,100,2,9,2016-04-23,2.05,2,55,
8918762,Cozy Denver room w/ new Posturpedic,34614897,Shane,West Colfax,39.7405626388847,-105.032290532096,Private room,35,1,16,2016-05-01,3.61,2,57,
12210358,Spectacular Sloans Lake Treasure,7796684,Susan,West Colfax,39.743732471137,-105.045643558974,Entire home/apt,195,1,2,2016-05-12,2,2,341,
12487223,Cool Modern Sloans Lake Duplex,7796684,Susan,West Colfax,39.7423987450305,-105.045890956653,Entire home/apt,175,1,1,2016-05-14,1,2,340,
10613165,Right by broncos stadium/ downtown,54760956,Ismail,West Colfax,39.7391871562392,-105.028901923097,Private room,65,1,2,2016-03-05,0.52,2,90,
12326448,Quaint and Close to Sloan's,23358512,Anne,West Colfax,39.7368643118198,-105.032898428594,Entire home/apt,60,1,3,2016-05-08,3,2,25,
2593565,Traveling nurse or med students,12158502,Marie,West Colfax,39.7429208863421,-105.05007145118,Private room,38,2,1,2014-06-14,0.04,2,243,
1260967,Master Suite 2 blks from lightrail!,2287915,Yana,West Colfax,39.7367526116822,-105.037632776548,Private room,99,1,20,2014-10-11,0.57,2,365,
1332843,"Room near downtown, lightrail, lake",2287915,Yana,West Colfax,39.7359731738493,-105.036238218655,Private room,79,1,94,2015-09-08,2.69,2,359,
8918729,"Master bedroom in W Colfax, Denver",34614897,Shane,West Colfax,39.7388851581603,-105.031988916758,Private room,45,1,18,2016-05-10,3.29,2,68,
2060544,Cute Victorian in Highland Square!,9877171,Ben,West Highland,39.7640330469974,-105.034289775737,Entire home/apt,199,2,37,2016-05-16,1.77,2,225,
629194,Private Guest House Studio,3125360,Juan,West Highland,39.7690256585985,-105.035229385236,Entire home/apt,110,3,131,2016-05-02,2.87,2,345,
13046861,"Spacious 2bd, 2 ba West Highlands Duplex",35594028,Matt,West Highland,39.7664394737795,-105.040059415867,Entire home/apt,175,4,0,,,2,21,
6799662,1 Bedroom W/Queen Bed + 1 full Bath,35594028,Matt,West Highland,39.765564693806,-105.03913283462,Private room,50,1,1,2015-07-11,0.09,2,0,
5335297,Beautifully Updated in Highlands ,27649284,Victoria,West Highland,39.7654045556025,-105.033760553721,Entire home/apt,195,4,10,2016-03-24,0.83,2,297,
3360230,Historic Victorian Apt in Highlands,1627503,Jonathan,West Highland,39.7605107256703,-105.027012607183,Entire home/apt,125,2,70,2016-05-09,3.21,2,122,
184529,PRIVATE BEDROOM SUITE IN SHARE HOME,134798,Lonna,West Highland,39.7671577349732,-105.043496151624,Private room,80,2,6,2016-01-03,0.12,2,6,
9073737,ENJOY A COZY MODERN VICTORIAN HOME,134798,Lonna,West Highland,39.766526540765,-105.043190866401,Entire home/apt,150,2,4,2016-03-08,0.67,2,7,
1581384,West Highlands Sweet Retreat!,8410190,Deanna,West Highland,39.7679427829297,-105.051513424162,Entire home/apt,125,1,15,2016-05-02,0.5,2,334,
3094167,In the Heart of Highlands,8410190,Deanna,West Highland,39.7625996411224,-105.035459139247,Entire home/apt,149,3,18,2016-05-06,0.76,2,310,
8390741,HOME away from home,35501590,Christopher,Sloan Lake,39.7500192619771,-105.031686000449,Entire home/apt,275,2,1,2015-12-03,0.18,2,2,
8801862,Charming room in a charming home,35501590,Christopher,Sloan Lake,39.7487473302241,-105.031468323402,Private room,65,1,0,,,2,365,
7439908,Luxury Penthouse on Lake near LoDo,16196780,Richard,Sloan Lake,39.7457242159886,-105.039940541335,Private room,84,1,61,2016-05-15,6.18,2,323,
9738495,Luxury House near Lake in Denver,16196780,Richard,Sloan Lake,39.7496516915762,-105.03987480961,Entire home/apt,225,1,3,2016-05-10,0.94,2,319,
861949,Spacious bedroom in the city  ,4517141,John And Shann,Sloan Lake,39.7499988281902,-105.034113506741,Private room,60,1,18,2016-03-31,0.46,2,261,
861993,Northwest Denver garden apartment,4517141,John And Shann,Sloan Lake,39.7494020350268,-105.035480162003,Entire home/apt,95,1,121,2016-05-01,3.07,2,291,
3819006,Funky  garden level apt.,12158502,Marie,Sloan Lake,39.7446079784814,-105.049210551705,Entire home/apt,50,2,12,2016-05-16,0.59,2,266,
5967830,Sloan's Lake Garden Level Apartment,9193876,Laura,Sloan Lake,39.7494325254805,-105.035823263973,Entire home/apt,99,2,15,2016-05-08,1.81,2,311,
8797683,Highlands Hideaway at Sloan's Lake,12706357,Janna,Sloan Lake,39.7473662788589,-105.037424332925,Entire home/apt,159,2,9,2016-05-15,1.46,2,240,
5247053,Furnished 2-bed in Central Denver,10031983,Blvd Suites Corporate Housing,City Park West,39.7446963435735,-104.968153988012,Entire home/apt,135,5,0,,,2,163,
9496966,"Penthouse in Capitol Hill, Uptown",49223382,Kinga,City Park West,39.7410206943739,-104.973114570406,Entire home/apt,149,1,36,2016-04-30,6.88,2,230,
3685552,"SkyView Loft, in Healing Center",1313972,Heather,City Park West,39.7402464808421,-104.96026977759,Entire home/apt,115,2,34,2016-04-24,1.72,2,326,
548897,"TreeHouse Suite, in Healing Center",1313972,Heather,City Park West,39.7403172643082,-104.960003409489,Private room,80,2,88,2016-04-26,2.2,2,299,
13026326,City Park/Downtown Dwelling,71942566,Kyle,City Park West,39.7506279203813,-104.961914002486,Private room,100,1,0,,,2,19,
2986943,"Jazzy, Cozy and Cheap!  City Park",8554690,Cindy,City Park West,39.7404075053055,-104.960226537981,Entire home/apt,78,2,21,2016-04-26,0.9,2,313,
13025480,"Turn-of-the-Century Home @City Park, near Downtown",71942566,Kyle,City Park West,39.7499658884921,-104.961531956486,Entire home/apt,200,1,0,,,2,21,
12985692,Furnished 1-bed in Central Denver,10031983,Blvd Suites Corporate Housing,City Park West,39.7448507850219,-104.967832466756,Entire home/apt,125,5,0,,,2,170,
4573687,Classy City Park 2bdrm,17828336,Loren,City Park West,39.7412333306767,-104.964095028694,Entire home/apt,116,3,2,2015-10-11,0.12,2,201,
521072,Downtown and Modern. Free Parking.,2563107,Matthew,City Park West,39.744280760927,-104.962850220721,Entire home/apt,90,2,122,2016-04-30,2.61,2,37,
4379416,Corporate Rental: Short Term OK,8647588,Lauren,City Park West,39.7465994529368,-104.962977912787,Private room,55,1,0,,,2,0,
7528519,Denver Ashram,39453172,Swami,City Park West,39.7400584644592,-104.963864204374,Private room,65,1,17,2016-01-25,2.18,2,346,
9977887,1900+ SQ FT City Park Victorian,8647588,Lauren,City Park West,39.7478773727876,-104.964891363561,Entire home/apt,175,2,9,2016-05-09,2.05,2,26,
7921441,Victorian Home Near Heart of Denver,8716197,Tania,City Park West,39.7505254600584,-104.962458831501,Entire home/apt,230,2,4,2016-03-20,0.45,2,8,
4549614,Private Room Near Heart of Denver,8716197,Tania,City Park West,39.7495713151806,-104.960939032375,Private room,60,1,2,2016-04-17,0.31,2,331,
7471270,Bright light in the heart of Denver,10951,Tricia,City Park West,39.741969845282,-104.970698147351,Private room,49,2,5,2016-05-07,0.84,2,0,
8580597,Sunny Room in City Park,21541023,Laura,City Park West,39.749145909117,-104.962840180386,Private room,50,1,12,2016-05-13,1.63,2,319,
477016,Private room In the heart of Denver,10951,Tricia,City Park West,39.7412985614592,-104.969343534028,Private room,55,2,148,2016-05-14,3.12,2,323,
11399676,Sunny 2BD Home in City Park,21541023,Laura,City Park West,39.7496759285385,-104.963502423585,Entire home/apt,90,1,0,,,2,0,
11895122,Ivy Spot - 2000sqft House: 3BR/3BA,16965420,Sarah,Washington Virginia Vale,39.706806419146,-104.920812284534,Entire home/apt,250,2,0,,,2,324,
4015632,Ivy Spot: Private Room & Bath,16965420,Sarah,Washington Virginia Vale,39.7083827463602,-104.922608447439,Private room,69,2,57,2016-05-07,2.76,2,324,
10427460,Mountain House in Denver! (Kosher),53707629,Kenneth,Washington Virginia Vale,39.7101312270719,-104.906372534155,Private room,65,1,5,2016-04-15,1.85,2,139,
12866872,Mountain House in Denver! (Kosher),53707629,Kenneth,Washington Virginia Vale,39.7096833170188,-104.906689795832,Private room,40,1,1,2016-05-10,1,2,1,
6883917,"Private room, with breakfast!",10586476,Ryan,Barnum,39.7193521233334,-105.036500591848,Private room,60,1,59,2016-05-05,5.4,2,284,
9349955,"Cozy, updated home with great deck!",10586476,Ryan,Barnum,39.7177984623332,-105.038374522797,Entire home/apt,80,1,3,2016-05-14,0.6,2,242,
12597712,1 Bedroom for rent in 2 bed house,64558781,Patrick,Berkeley,39.7768246022114,-105.04489018653,Private room,90,1,0,,,2,361,
2441525,Craftsman Bungalow in Highlands,3125360,Juan,Berkeley,39.7702613609702,-105.0377014422,Entire home/apt,163,5,35,2016-04-29,1.35,2,348,
12054276,"2bed, office, 3 bath, on Tennyson",64558781,Patrick,Berkeley,39.7766339573625,-105.042796122934,Entire home/apt,190,1,0,,,2,237,
8237726,Highlands/Berkeley Cottage,27649284,Victoria,Berkeley,39.7724588308175,-105.049150276208,Entire home/apt,119,5,2,2015-09-27,0.25,2,293,
3810191,Charming Bungalow in the Highlands,7879432,Cathy,Berkeley,39.7735102610619,-105.028384030818,Entire home/apt,115,2,17,2016-02-28,0.82,2,47,
1891877,Great Value Highlands Bungalow!,7879432,Cathy,Berkeley,39.7731734811087,-105.028281388518,Private room,50,3,7,2015-06-28,0.32,2,80,
4454385,Fun Location! Dog Lovers Essential,21740137,Phannie,Berkeley,39.7745943001502,-105.030802878851,Private room,39,1,35,2016-05-07,2.08,2,269,
9049338,Modern  4 bedroom Denver Townhouse,9193876,Laura,Berkeley,39.7806588719939,-105.046639390116,Entire home/apt,250,2,19,2016-05-13,3.28,2,243,
8054395,420 Traveler's Cavern,42516433,Morgan,Berkeley,39.7809793115502,-105.046933347577,Entire home/apt,90,1,72,2016-05-11,8.18,2,196,
10455784,Cloud 9 Canopy Room,42516433,Morgan,Berkeley,39.778832331645,-105.046444387888,Private room,47,1,14,2016-05-06,3.62,2,194,
5039932,Bright spacious private room w bath,21740137,Phannie,Berkeley,39.7717022076419,-105.030677705157,Private room,56,1,5,2016-03-16,0.46,2,267,
7415622,M&M's Berkeley Bungalow,9008971,Zach,Berkeley,39.7727330487586,-105.034170862068,Entire home/apt,149,2,22,2016-02-19,2.17,2,194,
12989649,Brand New Highlands Escape,10485587,Erin,Berkeley,39.769896456711,-105.030559316822,Entire home/apt,89,1,1,2016-05-15,1,2,297,
3978072,*Beautiful Berkeley Bungalow*,9008971,Zach,Berkeley,39.7718483506066,-105.028512474489,Private room,69,1,22,2015-11-16,1.04,2,258,
1887320,Trendy Tennyson Parkside,9817849,Jeff,Berkeley,39.7738131389366,-105.043920520127,Entire home/apt,145,5,13,2015-06-01,0.51,2,299,
3567216,Tennyson Master Bedroom Above Park,9817849,Jeff,Berkeley,39.7750843624859,-105.043392344167,Entire home/apt,67,10,3,2016-05-04,1.48,2,206,
1699596,3 bed/2 bath house,6735482,Adam & Elizabeth,Berkeley,39.7790201107927,-105.050982316988,Entire home/apt,95,2,34,2014-10-05,1.09,2,137,
10789374,Shabby Chic/Vintage Decor in Denver,1818604,Jennifer,Berkeley,39.7781611893384,-105.050637746332,Entire home/apt,275,1,0,,,2,365,
1560847,Modern home in NW Denver sleeps 9,6735482,Adam & Elizabeth,Berkeley,39.7794344497557,-105.050656358886,Entire home/apt,200,2,11,2016-05-16,0.34,2,9,
7859145,Shabby Chic Haven in Denver,1818604,Jennifer,Berkeley,39.7793731305257,-105.04932237282,Private room,105,1,5,2016-04-21,0.54,2,365,
7330843,Sensational Highlands/Berkeley Home,21140006,Lydia,Regis,39.7873457679793,-105.037154384792,Entire home/apt,175,2,18,2016-05-09,2.01,2,284,
6349335,Rock House in Berkeley,29472916,Kevin,Regis,39.7839637501733,-105.036622361522,Entire home/apt,215,3,6,2016-04-24,0.59,2,320,
6588329,Newly renovated home across Regis,34463129,Linhdan,Regis,39.7899960392365,-105.0346652795,Entire home/apt,135,3,11,2016-05-08,1.1,2,36,
5684739,Summer House Bungalow in Berkeley,29472916,Kevin,Regis,39.7895067155224,-105.040882448659,Entire home/apt,200,3,13,2016-04-20,1.06,2,326,
7261847,Remodeled walk out basement,34463129,Linhdan,Regis,39.7899832613906,-105.034217496353,Entire home/apt,110,3,8,2016-05-04,0.81,2,40,
9593988,A short walk downtown,13239893,Dave,Lincoln Park,39.7353215863764,-105.001123236929,Entire home/apt,100,1,5,2016-03-13,1.09,2,0,
11086357,Room close to downtown,13239893,Dave,Lincoln Park,39.7371145624066,-105.002377715054,Private room,75,1,2,2016-04-23,1.5,2,337,
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,Lincoln Park,39.7277095493877,-104.997879499701,Entire home/apt,175,1,29,2016-04-20,0.84,2,355,
4727890,Denver's Santa Fe Arts District ,5910663,Tony,Lincoln Park,39.7257528999656,-104.997529551418,Entire home/apt,130,1,28,2016-04-28,1.65,2,142,
11145294,Central Location Next to Convention,7524900,Jessica,Lincoln Park,39.7333136050851,-104.996510216521,Entire home/apt,180,2,10,2016-05-15,4.17,2,28,
12942720,Downtown 2 Bedroom Condo,7524900,Jessica,Lincoln Park,39.7336100796529,-104.995863890843,Entire home/apt,175,3,0,,,2,328,
12740386,Urban Home Away From Home,42640254,Kate,Lincoln Park,39.734697717977,-104.99647440886,Entire home/apt,130,3,0,,,2,8,
11690689,"Beautiful, Sunny Home in Baker",29765123,Jim,Lincoln Park,39.7260447742254,-104.994890311754,Entire home/apt,159,1,10,2016-05-10,4.48,2,338,
7106373,"Beautiful, Spacious Room in Baker",29765123,Jim,Lincoln Park,39.7257780205711,-104.993193434405,Private room,59,1,1,2016-03-20,0.48,2,340,
11569559,Best Location + Comfort & Luxury,53968760,Amy,Lincoln Park,39.7358825080984,-104.99559670773,Entire home/apt,197,2,6,2016-04-23,2.95,2,0,
5792083,1 Bedroom 4 Blocks From Downtown,17833434,Claytonious,Lincoln Park,39.7333361880661,-105.001500275931,Private room,89,1,0,,,2,0,
9770909,Modern Home in the Art District,30507513,Yousef,Lincoln Park,39.7280524987892,-104.997153423196,Entire home/apt,80,1,29,2016-05-18,8.79,2,243,
3542624,Downtwn 3bd House Centrally Located,17833434,Claytonious,Lincoln Park,39.7309415331775,-104.999801690076,Entire home/apt,347,2,37,2016-04-24,1.75,2,44,
10472768,Best Location + Comfort & Luxury,53968760,Amy,Lincoln Park,39.7335602038182,-104.994802694941,Entire home/apt,197,2,18,2016-04-23,4.29,2,78,
3404692,Long Term -Modern Near Art District,9599078,Avery,Whittier,39.757972615424,-104.966789744865,Entire home/apt,150,15,5,2015-09-07,0.22,2,291,
12072132,Modern Industrial Garden Level,9599078,Avery,Whittier,39.7615130742869,-104.967808964745,Entire home/apt,75,1,0,,,2,198,
10204854,1890's Victorian close to downtown.,2435584,Ricardo,Whittier,39.761920474232,-104.96718585831,Private room,55,2,0,,,2,364,
5619534,1890 Victorian near Downtown Denver,2435584,Ricardo,Whittier,39.7617305705689,-104.9685569268,Entire home/apt,100,2,22,2016-01-02,1.61,2,168,
8680784,3rd floor apt with great views,45409664,Steven And Naren,Whittier,39.7610172946563,-104.968164163175,Entire home/apt,115,1,62,2016-05-17,8.49,2,287,
9433028,Cozy apartment close to everything,45409664,Steven And Naren,Whittier,39.7607962037252,-104.968980414856,Entire home/apt,85,1,27,2016-05-17,6.33,2,313,
10858251,Classy 2BD Home Downtown,30507513,Yousef,Whittier,39.7603079633804,-104.970762876521,Entire home/apt,80,1,25,2016-05-18,8.24,2,246,
11192056,"Prime location ,Modern Baroque",49223382,Kinga,Capitol Hill,39.7396764586959,-104.973450364126,Entire home/apt,134,1,19,2016-05-16,6.87,2,272,
1966084,*Capital Hill Home Downtown 4bd/2ba,8354816,Andrew And Siobhan,Capitol Hill,39.7349751571863,-104.98087504065,Entire home/apt,465,3,9,2016-04-09,0.34,2,280,
7293297,Capital Hill Suite,35465680,Boombox,Capitol Hill,39.7330838167102,-104.979634130426,Private room,65,1,7,2016-02-13,0.7,2,26,
7243639,Capital Hill quaint,35465680,Boombox,Capitol Hill,39.7343812715895,-104.979867613569,Private room,49,1,22,2016-04-11,2.15,2,37,
2315897,Private room in 2 bedroom condo.,11826657,Forrest,Capitol Hill,39.7283866491898,-104.982358286209,Private room,85,2,80,2016-05-09,2.98,2,39,
5221963,Cozy condo in Capitol Hill,11826657,Forrest,Capitol Hill,39.7278727344783,-104.983379037938,Entire home/apt,110,5,2,2015-08-22,0.16,2,13,
7824823,Private Room and Bath in Cap Hill,10623446,Marina,Capitol Hill,39.7397628468615,-104.979525969537,Private room,70,1,34,2016-04-17,3.62,2,172,
7823938,Walk Anywhere Stylish Cap Hill Spot,10623446,Marina,Capitol Hill,39.7391849949473,-104.979393598693,Entire home/apt,185,1,13,2016-05-01,1.52,2,133,
8489151,Top Floor in Capitol Hill,23358512,Anne,Capitol Hill,39.7348627760329,-104.975196261688,Entire home/apt,101,2,39,2016-05-16,5.02,2,40,
1601962,Modern condo in Capitol Hill,8313623,Amanda,Capitol Hill,39.7330604414039,-104.981888695004,Entire home/apt,120,3,83,2016-04-11,2.54,2,97,
12834834,Capital Hill Victorian/Hot Tub,41330028,Cynthia,Capitol Hill,39.73748891881,-104.973042553437,Entire home/apt,295,2,0,,,2,120,
2087028,Great Condo in a Great ‘hood!,8313623,Amanda,Capitol Hill,39.7303051213351,-104.978051960362,Entire home/apt,120,3,104,2016-04-12,3.58,2,79,
7843605,Capital Hill Loft Style Apt Hot Tub,41330028,Cynthia,Capitol Hill,39.7376281059072,-104.975057370416,Entire home/apt,105,1,64,2016-05-01,7.44,2,92,
6373869,Room in Cozy Duplex in Cap Hill!,33215141,Ryan,Capitol Hill,39.7350274934928,-104.98311874088,Private room,85,1,19,2016-05-14,1.57,2,309,
6374807,Cozy Duplex in Cap Hill!,33215141,Ryan,Capitol Hill,39.735409615001,-104.981947285665,Entire home/apt,199,2,25,2016-05-09,2.16,2,308,
12810519,Newly Remodeled Townhouse,36240220,Christopher,Capitol Hill,39.7284440850697,-104.976934393086,Entire home/apt,150,3,0,,,2,1,
1309159,Logan Square Studio,1001851,Joe,Capitol Hill,39.734287729885,-104.983515653885,Entire home/apt,133,3,34,2015-08-20,0.98,2,172,
1337012,Logan Square Loft,1001851,Joe,Capitol Hill,39.7359497492558,-104.983697222402,Entire home/apt,289,3,12,2015-11-15,0.37,2,356,
8010925,Artsy/Urban Getaway in Capitol Hill,36223369,Nadine,Capitol Hill,39.7338551291257,-104.978058250207,Entire home/apt,125,1,63,2016-05-15,7.88,2,134,
8860548,Historic 1 Bedroom in Capitol Hill,19908482,Adrian,Capitol Hill,39.7337658951701,-104.984110187304,Entire home/apt,130,2,18,2016-05-15,3.55,2,101,
1593924,Downtown Classic 3 bed Garage Patio,8354816,Andrew And Siobhan,Capitol Hill,39.735744326335,-104.978044239475,Entire home/apt,365,3,18,2016-04-17,0.56,2,298,
5027917,Downtown Denver Capital Hill no car,12333471,Ed,Capitol Hill,39.7334758392939,-104.984843797041,Entire home/apt,139,5,0,,,2,353,
2413071,Great Victorian Row House Cap Hill ,12333471,Ed,Capitol Hill,39.7363250547998,-104.980670024751,Entire home/apt,400,2,6,2016-05-17,0.43,2,320,
8757140,Denver Penthouse-Spectacular Views,45924625,Travis,Capitol Hill,39.7283166720618,-104.980593779712,Entire home/apt,349,1,9,2016-05-01,1.65,2,350,
1197430,Great Private Room+Bath in Cap Hill,5738551,Matthew,Capitol Hill,39.7297271521835,-104.987287400746,Private room,60,1,11,2016-04-26,0.3,2,60,
8992077,Feel at home while you're away,25651948,Patrick,Capitol Hill,39.7350770830893,-104.976119795883,Entire home/apt,100,30,7,2016-03-11,1.12,2,2,
6436594,1 Bd for 4 in Capitol Hill&Parking,6011801,Anthony,Capitol Hill,39.7346519027716,-104.97782869462,Entire home/apt,95,2,45,2016-04-13,3.87,2,292,
11324094,At home while away in Denver,25651948,Patrick,Capitol Hill,39.7357815795552,-104.975304742033,Private room,75,1,0,,,2,342,
5124554,Discount tonight! Studio Denver,19384150,James,North Capitol Hill,39.7412583291548,-104.984583573161,Entire home/apt,85,1,69,2016-05-11,4.36,2,327,
8951999,High Living in the Heart of Dwntwn,22295774,Gabriel,North Capitol Hill,39.7411974279079,-104.981076277702,Entire home/apt,84,1,76,2016-05-05,10.65,2,110,
1828462,Economic Studio Downtown Denver!,9566782,Kelly,North Capitol Hill,39.74141150735,-104.987358655301,Entire home/apt,95,1,170,2016-05-17,5.6,2,315,
9594775,Charming Historic Uptown Townhouse,5383257,Luke,North Capitol Hill,39.741175809744,-104.978508715751,Entire home/apt,235,2,1,2016-01-01,0.22,2,0,
7557038,Carriage House in Uptown,19989453,Stan,North Capitol Hill,39.7447692452517,-104.976119963084,Entire home/apt,200,3,21,2016-05-09,2.2,2,151,
7900081,Modern Duplex in Uptown,19989453,Stan,North Capitol Hill,39.7438717901351,-104.976340952968,Entire home/apt,138,3,14,2016-05-04,1.58,2,56,
8146187,Charming Historic Uptown Townhouse,5383257,Luke,North Capitol Hill,39.7423468555043,-104.978549890547,Private room,120,1,8,2016-02-28,1.01,2,357,
7205120,"Stylish Apt, NEXT to The Fillmore",36223369,Nadine,North Capitol Hill,39.7425566042828,-104.977646806397,Entire home/apt,135,1,23,2016-05-15,2.19,2,12,
10213507,11th story luxury condo w/parking,52470095,Kristin,North Capitol Hill,39.7460221894627,-104.981558871964,Private room,65,1,17,2016-05-10,6.37,2,28,
11462157,Luxury 11th story condo in Uptown,52470095,Kristin,North Capitol Hill,39.747342496455,-104.983079966441,Entire home/apt,179,1,5,2016-04-06,2,2,4,
12967958,Uptown luxury with a view,64232084,Darren,North Capitol Hill,39.7457739473395,-104.981530669617,Private room,65,1,0,,,2,13,
10617638,Entire Luxury Apt Minutes from LODO,2848288,Kerrie & Eric,Civic Center,39.7299889832017,-104.987479488682,Entire home/apt,145,1,2,2016-02-29,0.51,2,25,
10223455,Private Bed and Bath in Luxury Apt,2848288,Kerrie & Eric,Civic Center,39.7336093465473,-104.989047119699,Private room,91,1,11,2016-04-09,2.48,2,63,
8633581,Hot Spot in the Heart of the City,42640254,Kate,Civic Center,39.7350401010121,-104.994252796262,Private room,65,3,27,2016-05-09,3.55,2,21,
1290750,Master Queen Bed w/ Queen Cap Hill,5738551,Matthew,Civic Center,39.7290847359485,-104.987687674263,Private room,65,1,7,2016-04-18,0.2,2,55,
12224465,"Unique, Historic Loft Downtown!",9877171,Ben,CBD,39.7472598903283,-104.992124132235,Entire home/apt,179,1,1,2016-05-15,1,2,315,
7359292,"Downtown, Mt. View 20th Floor Condo",4763486,Larry,CBD,39.7451586102049,-104.99785981253,Entire home/apt,120,30,3,2016-01-02,0.53,2,4,
11039920,"Downtown, Near Convention Center",4763486,Larry,CBD,39.7458775108858,-104.997191054466,Private room,75,30,5,2016-04-24,2,2,0,
9810207,Spacious Loft Apt Right in Downtown,22295774,Gabriel,CBD,39.7475606740442,-104.993147423612,Entire home/apt,134,1,63,2016-05-06,12.04,2,117,
2331868,Downtown/LODO/Amazing Views Sleeps6,9972602,Joshua,CBD,39.7493810712373,-104.992265946417,Entire home/apt,99,1,88,2016-05-13,3.21,2,101,
3469311,Modern Downtown Condo Sleeps 6!,9972602,Joshua,CBD,39.7477223394895,-104.993724815617,Entire home/apt,99,1,107,2016-05-19,5.07,2,102,
3094012,Entire Penthouse in the Sky,291558,Alex & Katie,CBD,39.7474969272285,-104.991943842001,Entire home/apt,274,2,46,2016-05-15,2.06,2,278,
2895406,Penthouse in the Sky,291558,Alex & Katie,CBD,39.7480337512981,-104.99183281309,Private room,88,1,55,2016-03-02,2.21,2,288,
6357426,Large 1b/2ba: Close To Everything,24482892,Carrie,CBD,39.745545423177,-104.997656217803,Entire home/apt,185,2,71,2016-05-01,5.93,2,115,
