id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
276530,Apt in Washington Park Home,1439537,Rick & Deana,,Washington Park,39.70087861708902,-104.96171625231662,Entire home/apt,75,4,133,2018-04-20,1.73,3,19
283162,2000 SF-Lodo Club Style Condo,1475137,Lee,,Union Station,39.75034707021019,-104.99623668734549,Entire home/apt,300,4,0,,,1,365
284984,"Private Bed, Bath, Yoga Room & More",1439537,Rick & Deana,,Washington Park,39.70117083658036,-104.9627705838823,Private room,49,4,28,2018-04-01,0.37,3,12
286732,House on Stout: Prairie,1154806,Ellen,,Five Points,39.752886458426076,-104.98199544750378,Private room,70,2,111,2018-04-15,2.37,3,73
364585,Washington Park Stunning Townhouse,930851,Nicholas,,Washington Park West,39.698589480078496,-104.98130336008728,Entire home/apt,138,20,122,2017-12-15,1.64,1,303
370209,Private room in the nest - w/bathroom,269892,Maura,,Baker,39.718163886854114,-104.99620382670153,Private room,70,1,41,2018-04-08,1.22,1,343
413549,Original Historic 1880 Farmhouse,2057455,Jason,,Sunnyside,39.77609767461305,-105.01143949551795,Entire home/apt,247,2,52,2018-01-01,0.80,1,212
440769,Mini Sweet/RINO City Park,1810376,Jimbo,,Clayton,39.766700631409186,-104.95498154172417,Private room,40,1,497,2018-04-17,6.83,4,303
477016,Private room In the heart of Denver,10951,Tricia,,City Park West,39.74129856145918,-104.96934353402783,Private room,55,2,236,2018-04-15,3.34,2,37
478642,Calm Retreat in Artist's Abode,2370964,Andrea,,Clayton,39.76960116168779,-104.9534835748162,Private room,48,2,71,2017-10-30,0.99,2,78
504080,Creative Haven in Artists's Abode,2370964,Andrea,,Clayton,39.765862032909425,-104.95459470690591,Entire home/apt,145,2,40,2017-10-08,0.56,2,355
509892,Beautiful Home in desirable Hilltop,2512289,Deena,,Hilltop,39.71798593883863,-104.92845158485171,Private room,85,1,5,2017-11-02,0.44,1,363
548897,"TreeHouse Suite, in Healing Center",1313972,Heather,,City Park,39.74064706158654,-104.95845572084312,Private room,85,30,141,2018-03-13,2.22,3,287
575758,a REAL warehouse LOFT,2832150,Kerry,,Five Points,39.76745503552546,-104.97948175643386,Entire home/apt,200,90,38,2017-01-09,0.78,1,365
582493,Highrise with view of city and mtns,2868799,Charles,,Union Station,39.74844363569665,-105.00090014262449,Entire home/apt,159,1,265,2018-04-18,3.84,2,99
604803,LoHi  Secret garden at the Willow Cottage,666,Jennifer & Giovanni,,Highland,39.76606162915647,-105.00505936134714,Entire home/apt,120,1,142,2018-01-01,2.04,2,311
627673,"LoDo, RiNo, Downtown & Convention Center",3029098,Renee And Linda,,Five Points,39.76068855792753,-104.97421096595143,Entire home/apt,111,1,61,2018-04-08,0.88,1,188
629194,Private Guest House Studio,3125360,Juan,,Berkeley,39.77067632362623,-105.03455540080934,Entire home/apt,85,3,198,2018-04-12,2.87,2,325
632709,1890 townhome in popular LoHi!,2157095,Valerie,,Highland,39.76658830170457,-105.00956625802627,Entire home/apt,149,1,60,2018-03-28,1.03,1,282
657181,Huge Brand New Home on Park and Playground,3311837,Brett,,Gateway - Green Valley Ranch,39.79218204735828,-104.74560084992585,Entire home/apt,300,7,0,,,1,0
662431,Charming Studio Retreat in Wash Park!!!,3344656,Tim,,Washington Park,39.70417850069587,-104.96720567239669,Entire home/apt,109,1,121,2018-04-15,6.64,2,319
665622,Walk to Everything Downtown- 2BR,3364096,Becky,,Highland,39.76091052879869,-105.01205436288187,Entire home/apt,130,1,638,2018-04-09,9.28,1,233
676825,Beautiful Home in Charming Location,3440535,Krista,,Stapleton,39.75663132744614,-104.88422854214805,Entire home/apt,199,3,103,2018-04-18,1.52,1,279
678602,Great space and close to downtown!,1577294,Leigh,,Jefferson Park,39.751458793837045,-105.02246187981552,Entire home/apt,112,2,100,2018-04-08,1.49,1,60
698056,Your own private cottage! - 30+ day minimum rental,3577356,Bonnie,,Sunnyside,39.770683336952175,-105.01040186777333,Entire home/apt,115,30,8,2016-09-14,0.13,2,365
732845,Downtown. Walk Everywhere. 3 BR+,3816358,John,,Five Points,39.75915981845197,-104.98067628571675,Entire home/apt,349,2,54,2018-02-25,0.81,1,301
746298,Dreamy suite with amenities,3915386,Mary,,Lowry Field,39.723450683059106,-104.89731469225438,Private room,55,2,48,2018-04-19,1.31,2,57
747158,Spruce House: 2br Denver townhouse,3915386,Mary,,Lowry Field,39.725197658327126,-104.89754073126227,Entire home/apt,165,8,21,2017-05-20,0.32,2,13
756594,Private lower level 2 bedroom suite,3638426,Ling & Chris,,South Park Hill,39.74156251155385,-104.91633219003344,Entire home/apt,78,2,175,2018-04-15,2.76,1,280
760023,Lovely home nr dwntn & City Park,3441942,Jill,,City Park West,39.749789667680346,-104.96447007865711,Private room,65,2,160,2018-04-06,2.49,1,345
769437,Awesome Room in Baker neigborhood,4017276,Simone,,Baker,39.71660607305292,-104.99617673881377,Private room,75,2,58,2017-10-07,0.94,1,163
774712,30Nt Min.REQUIREDto book Cozy UptownWalkDowntwn #2,4087056,Jeanne,,City Park West,39.741284567160385,-104.9676078070743,Entire home/apt,109,5,27,2018-03-10,0.41,5,354
774813,Bungalow near RINO City Park,1810376,Jimbo,,Clayton,39.76545875863194,-104.95422051304247,Private room,45,1,446,2018-04-12,6.73,4,325
776434,Super-comfortable Modern Home - Platt Park D.U.,3344763,Steve,,Platt Park,39.68388929799609,-104.9807621130917,Entire home/apt,225,3,60,2018-01-22,0.93,2,345
785140,Top floor 2 bds apartment of 2 level bungalow,1275081,Shawn,,Sunnyside,39.779885900657206,-105.01580553564779,Entire home/apt,57,3,24,2018-01-20,0.44,1,4
787456,Queen en suite in lovely Victorian,4150751,Pamela,,Congress Park,39.73432841892958,-104.9566628307658,Private room,74,1,242,2018-04-16,3.72,2,316
823343,"Beautiful Wash Park Home, 4 Bedroom",4322821,Kathryn,,Washington Park West,39.701687144521266,-104.98266477992321,Entire home/apt,300,5,5,2018-01-05,0.12,2,16
833937,Sunny Home in Historic Curtis Park,4362827,Eliza Jane,,Five Points,39.75525206771707,-104.9774508312209,Entire home/apt,128,2,327,2018-04-15,5.14,1,170
852934,Peaceful Artist Oasis 2BR easy access Downtown,4452973,Vivian & Tom,,Goldsmith,39.675475771469465,-104.92997426689581,Entire home/apt,74,1,133,2018-04-19,2.21,1,142
861949,Spacious bedroom in the city  ,4517141,John And Shann,,Sloan Lake,39.74999882819018,-105.03411350674072,Private room,60,1,18,2016-03-31,0.29,2,294
861993,Northwest Denver garden apartment,4517141,John And Shann,,Sloan Lake,39.7494020350268,-105.03548016200347,Entire home/apt,95,1,238,2018-04-09,3.80,2,290
866145,Clean & comfortable in heart of Denver,4550009,Preston,,Baker,39.72514822785795,-104.99727470991958,Private room,65,1,200,2018-04-17,8.38,1,165
875596,Cozy BUNGALOW-Loft & Studio 5 Mins to Downtown!,4623093,Matt,,Barnum,39.71703113368798,-105.03896291001723,Entire home/apt,128,3,189,2018-04-02,2.99,2,66
911140,Inspired Urban Dwelling,332539,Mignon,,Congress Park,39.73890413695586,-104.95242013493237,Private room,72,2,50,2016-08-09,0.79,1,293
915016,Cozy Capitol Hill Accommodation,4911774,Tim And Cindy,,Capitol Hill,39.734173983031184,-104.97613742138897,Entire home/apt,95,2,207,2018-04-09,3.50,1,328
923994,"Central 2-Story Historic 3BR, 2.5BA Congress Park",4970201,Rob,,Congress Park,39.73729239697935,-104.95012892195047,Entire home/apt,235,2,29,2017-06-01,0.48,1,211
937952,"BEST Location & Reviews! Central, Quiet, Clean!",5064672,Amanda,,Speer,39.72095553004667,-104.9811351777376,Entire home/apt,99,10,48,2017-10-25,0.77,1,120
945768,Denver's Trendiest Neighborhood!,4337672,Jaime,,West Highland,39.765733525262995,-105.04628074665571,Entire home/apt,50,2,2,2013-12-02,0.04,1,0
953052,Congress Park Cottage,5173501,Steve,,Congress Park,39.73219631963293,-104.94899266502415,Entire home/apt,110,5,1,2016-05-31,0.04,1,350
958612,"DENVER CORPORATE 2BD/2BA SUITE MTN VIEW, LOCATION",5216325,Julia,,CBD,39.74531261766886,-104.99610351386018,Entire home/apt,95,30,10,2017-07-11,0.21,1,126
962520,"Loft, Home Office/9min walk to Mall",3540917,Patrick,,Five Points,39.753286723405125,-104.98812045263927,Entire home/apt,140,4,26,2017-09-04,0.42,1,193
993015,Denver Victorian / Best Walk Score,2191569,Beth,,Five Points,39.7509751445305,-104.97656402285291,Private room,55,1,479,2018-04-15,7.74,2,202
1004131,Stapleton Carriage House,4745285,Sean,,Stapleton,39.76001252983648,-104.86887948364021,Entire home/apt,109,14,9,2017-12-23,0.16,1,181
1005908,Sunnyside Highlands Garden Apartment,5532019,Cari,,Sunnyside,39.77589237676834,-105.01766433595583,Entire home/apt,90,2,337,2018-04-09,5.52,1,126
1032915,Boston St./Near light rail & DTC,671251,Rob,,Hampden South,39.64277839813805,-104.88245075588314,Private room,75,1,3,2016-10-28,0.16,3,365
1035821,Large Downtown Home Walking Distance Sleeps 10!,2869051,Steven,,Five Points,39.75574657224975,-104.97661414615803,Entire home/apt,149,1,146,2018-04-20,2.43,2,149
1041934,"Private apt in Berkeley, MTN Views!",5811115,Annette,,Berkeley,39.78184717164535,-105.03972142475108,Entire home/apt,215,2,19,2018-03-15,0.33,4,260
1069351,Historic Denver Bungalow- 30+ day rentals only,3577356,Bonnie,,Sunnyside,39.77379825082122,-105.00936566911584,Entire home/apt,75,30,4,2015-04-08,0.07,2,297
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,,Lincoln Park,39.727709549387704,-104.99787949970052,Entire home/apt,175,1,36,2017-06-29,0.62,3,365
1103346,Large Denver Family Home,750327,Jennifer,,Platt Park,39.68342931076625,-104.97810251478994,Entire home/apt,200,4,8,2016-07-08,0.14,1,109
1106479,VICTORIAN HOUSE ROOM/PRIVATE BATH,1496,Julie,,Five Points,39.749400646853125,-104.97469207812242,Private room,75,1,141,2018-04-15,2.39,2,349
1127235,Charming NW Denver 3BR/1BA Cottage,6171072,Bob,,West Highland,39.76013048049502,-105.03131235464467,Entire home/apt,254,3,19,2018-01-03,0.33,1,300
1145324,private room in cozy bungalow,2260880,Juliet,,Speer,39.713022633396065,-104.97511581361184,Private room,48,1,109,2018-03-11,1.82,2,207
1153002,Comforts of Home in RiNO - 3bd/2ba,192640,Kim,,Cole,39.7680351950255,-104.97043552401843,Entire home/apt,132,30,54,2016-05-08,0.92,3,263
1179701,Best Location! Updated home West Washington Park,4500015,Nina,,Speer,39.71120514779041,-104.98365691320369,Entire home/apt,265,3,16,2017-10-08,0.36,1,165
1189999,Private Spacious Apt in Highlands/Denver,6504908,Mike,,West Highland,39.767497508958144,-105.04355810540076,Entire home/apt,110,3,134,2018-03-27,2.31,1,54
1212679,Private Cottage in Garden Courtyard,6619961,Nancy,,University,39.6568980711781,-104.97022837074836,Entire home/apt,70,3,141,2018-04-18,2.64,1,18
1223593,Sweet and sunny in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73683914164058,-104.96974072818338,Private room,68,2,112,2018-04-08,2.01,3,356
1223612,Suite of rooms in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.732060352468274,-104.96917952106364,Private room,62,2,134,2018-04-09,2.27,3,342
1243170,"Artsy Home - Queen Bed, Private Ba",192640,Kim,,Cole,39.76802925567596,-104.96902765206558,Private room,47,30,9,2016-03-10,0.23,3,263
1243697,Denver Micro Brew Oasis,1810376,Jimbo,,Clayton,39.764268262429454,-104.95290435163544,Entire home/apt,250,1,86,2018-01-02,1.48,4,295
1294490,City Park West 7 Person House for rent Delux space,7037996,Julian,,City Park West,39.74581771300504,-104.96625071335677,Entire home/apt,206,3,18,2017-12-31,0.34,1,114
1309117,Charming 1933  bungalow in Denver for cat lovers,2260880,Juliet,,Speer,39.712447420824496,-104.97529041009015,Entire home/apt,49,3,3,2016-10-24,0.14,2,168
1309159,Logan Square Studio,1001851,Joe,,Capitol Hill,39.73428772988497,-104.98351565388504,Entire home/apt,199,30,47,2018-03-31,0.81,2,267
1327856,Two-Story Open Condo with GREAT Outdoor Rooftop!,7206373,Leila And Alex,,Capitol Hill,39.73370978744554,-104.98163593643416,Entire home/apt,228,2,81,2018-04-16,1.44,1,72
1337012,Logan Square Loft,1001851,Joe,,Capitol Hill,39.735949749255774,-104.98369722240247,Entire home/apt,399,30,20,2017-10-17,0.36,2,257
1356392,"Work, Play, & Stay at this Premium Downtown Loft",7304490,Jon,,Five Points,39.75558054350074,-104.98892562602401,Entire home/apt,449,2,46,2017-10-10,0.82,4,364
1360599,Designer Room in Historic Denver,1598933,Levi,,Chaffee Park,39.78487298665312,-105.01613170877539,Private room,45,2,11,2017-08-28,0.35,1,337
1363517,Gem in the Highlands,7400665,Jessi,,Highland,39.76556237071003,-105.02151635389379,Entire home/apt,90,1,67,2018-02-18,1.16,1,9
1378339,City Park Garden Room Private Bath,1810376,Jimbo,,Clayton,39.765066925084255,-104.95536973112303,Private room,60,1,350,2018-04-19,6.05,4,307
1402409,Spacious 1928 Bungalow near Sloan's Lake.,1382900,Pamela,,West Colfax,39.73845097788821,-105.03882527007433,Entire home/apt,225,3,62,2018-03-29,1.12,1,161
1422518,Modern Townhome/ great neighborhood,7656757,Nick,,Lowry Field,39.72108587247132,-104.8927881660013,Entire home/apt,110,2,26,2018-04-08,0.56,1,294
1432519,Room in a mid-century classic,631138,Mary,,University,39.664336695343,-104.9718947027364,Private room,80,1,58,2018-02-28,1.02,3,321
1436464,Warm and friendly apartment ,626433,Lois,,Lowry Field,39.71285303988515,-104.89320226389015,Private room,85,1,2,2014-09-21,0.05,1,365
1451057,Private Pet-Friendly Sunnyside Apartment,7207519,Chris,,Sunnyside,39.77564967948851,-105.02397031739962,Entire home/apt,70,2,4,2018-03-28,2.22,1,78
1454673,2 Bdrm Suite in Victorian (Denver Botanic Gardens),4150751,Pamela,,Congress Park,39.73438750954021,-104.95807171115331,Private room,102,1,44,2018-04-08,1.21,2,347
1462570,Downtown Denver Loft Ballpark Area,7838351,Devin,,Five Points,39.75917062026729,-104.98615235744533,Entire home/apt,150,5,10,2018-01-14,0.17,2,142
1471740,6 bedroom modern family home!,1516103,Lyndsay,,Montclair,39.731429748681556,-104.92164870048188,Entire home/apt,380,5,4,2017-03-24,0.08,1,232
1488774,Like-New Victorian House 8blks2dwtn,7961490,Heidi,,Five Points,39.757592530925145,-104.97930179154746,Entire home/apt,175,30,16,2016-12-31,0.28,1,289
1529804,NEW! BRIGHT AND COSY GARDEN STUDIO NEAR TENNYSON,8157870,Rachel,,Berkeley,39.778729411538265,-105.02738594734507,Entire home/apt,75,2,72,2018-04-08,4.06,1,64
1550398,Basement Suite in LoHi Denver · Walk to Downtown,1804382,Amy & Peregrin,,Highland,39.764833317208996,-105.00730111206843,Private room,89,2,16,2018-03-16,2.03,2,0
1557739,Full bed with shared bathroom,8289288,Jessica,,Cole,39.7632368462532,-104.97143217601901,Private room,60,1,103,2018-03-24,2.11,5,122
1560847,"Modern, spacious home in Berkeley",6735482,Adam & Elizabeth,,Berkeley,39.779434449755655,-105.05065635888589,Entire home/apt,199,3,14,2017-10-08,0.25,1,116
1581384,West Highlands Sweet Retreat!,8410190,Deanna,,West Highland,39.76794278292974,-105.0515134241615,Entire home/apt,125,2,41,2018-02-12,0.77,1,162
1593924,Capital Hill-Walk to Downtown-3Bd/2ba-Garage&Patio,8354816,Andrew And Siobhan,,Capitol Hill,39.735744326335,-104.97804423947461,Entire home/apt,300,30,21,2017-12-15,0.38,2,327
1594475,Cozy room 10 minutes from Downtown,1143289,Monica,,West Colfax,39.73840197905484,-105.05474265231118,Private room,45,1,6,2017-04-28,0.20,1,295
1600633,Cozy 1BD very near downtown Denver,8530929,Jeff,,North Capitol Hill,39.745370618891066,-104.98471663170966,Entire home/apt,96,3,1,2016-06-18,0.04,1,0
1605771,VINTAGE CITY PARK Charming & Ideal,8554690,Cindy,,City Park,39.741613883121666,-104.95911818877255,Entire home/apt,87,2,84,2018-04-16,1.54,2,333
1609666,DOWNTOWN DENVER DIGS .::.. Sunnyside 3BR!,993238,Eric,,Sunnyside,39.77119400767182,-105.01110247433154,Entire home/apt,200,3,29,2017-10-08,0.52,1,360
1619409,"Clean, close and friendly!",1600922,S,,West Colfax,39.73844801488566,-105.04534701036974,Entire home/apt,250,3,0,,,1,0
1622963,Curated&Comfy Private room/bath in Lohi/Highlands,8630750,Tanya,,Highland,39.76578572531462,-105.0165472732285,Private room,85,1,49,2017-10-15,0.99,1,164
1629445,Great Cheeseman Park Full Studio Apartment,8660236,Pete,,Cheesman Park,39.73558764220524,-104.96109379775783,Entire home/apt,94,2,13,2018-01-27,0.74,1,171
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,,South Park Hill,39.74252122741143,-104.90984541509503,Private room,60,2,27,2018-01-05,0.79,2,317
1641021,Cozy & Bright Denver Home with Sunroom & Gardens,8712710,Dana,,Villa Park,39.73254931613631,-105.02596252949932,Entire home/apt,66,1,5,2018-01-01,0.77,1,0
1641476,Charming 1890's Victorian Cottage by Sloan's Lake,8714815,Allison,,Sloan Lake,39.75276115873221,-105.05175006363869,Entire home/apt,175,2,6,2018-02-05,0.89,1,133
1678845,Sun-drenched modern loft-RINO ,8882030,Holly,,Five Points,39.75860069029893,-104.98612396570456,Entire home/apt,135,2,85,2018-04-06,1.54,1,246
1724186,"Two beds, one room, shared bathroom",8289288,Jessica,,Cole,39.764939266049346,-104.9721100002361,Private room,78,1,105,2018-04-05,1.91,5,122
1733052,Beautiful Private Basement Suite,2416216,Jason,,Cheesman Park,39.73871345343784,-104.97072953420572,Private room,85,1,567,2018-04-17,10.29,1,262
1737365,Stylish & Historic LoHi Loft Studio on Wyandot,3378084,Alexandra,,Highland,39.758784474281406,-105.013528495239,Entire home/apt,129,30,55,2018-03-29,1.04,1,277
1777510,Pet Friendly Oasis in the Heart of Wash Park,9331985,Ann,,Washington Park,39.70169270149595,-104.96235325986179,Entire home/apt,199,2,96,2018-04-09,1.85,1,195
1785877,Cozy and Convenient in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73705101314686,-104.96834114686409,Private room,56,2,111,2018-04-06,2.03,3,318
1792152,Peaceful Retreat in Congress Park,9402581,Rita,,Congress Park,39.734042927805675,-104.94653631259847,Private room,78,2,174,2018-04-15,3.45,2,328
1801950,Spacious loft in downtown Denver,9447036,Zach,,CBD,39.74660139561602,-104.9931138158452,Entire home/apt,249,2,108,2018-04-14,2.53,1,294
1813896,"Big private space, neat 1940s house",9501501,Seth,,Cory - Merrill,39.693939845032304,-104.94347767879401,Private room,58,2,141,2018-04-08,2.59,1,165
1845556,Your Home Away from Home-Sunnyside,8704266,John,,Sunnyside,39.77955225985128,-105.02221590183711,Entire home/apt,95,1,141,2017-08-28,2.82,1,202
1855751,3Bd in the heart of Denver! Near Convention Center,7304256,Shannon,,Lincoln Park,39.73232538257325,-104.99741485310341,Entire home/apt,183,3,40,2018-04-01,0.75,1,0
1891877,Great Value Highlands Bungalow!,7879432,Cathy,,Berkeley,39.77317348110875,-105.02828138851804,Private room,50,14,7,2015-06-28,0.16,2,0
1900638,MasterBedroom/PrivateBath*LadiesOnly*Walk to DU*,9869829,Barbara,,University,39.666971121966355,-104.96458031026795,Private room,28,5,54,2018-02-28,1.04,3,104
1901266,PrivateRoom/ShareBath*LadiesOnly*Walk to DU,9869829,Barbara,,University,39.6679321846928,-104.96605879654665,Private room,23,3,50,2018-04-08,1.01,3,99
1905596,"Charming, cozy, private hideaway",5811115,Annette,,Berkeley,39.78124578200972,-105.03799142683467,Entire home/apt,125,3,61,2018-03-26,1.16,4,279
1911814,Suite Sunnyside (Highlands),4317724,Randall,,Sunnyside,39.77194315277875,-105.0247780723039,Entire home/apt,99,2,123,2018-04-03,2.38,1,361
1917240,Denver DU  area * Private Bath * Welcome!,9941336,Nora,,Rosedale,39.67668423252862,-104.98349728814297,Private room,85,1,37,2017-10-11,0.71,1,167
1931596,Adorable Quaint Rowhouse 5 blocks from Wash Park.,9998811,Ashlea-Ann,,Washington Park West,39.70040589587778,-104.97944918311413,Private room,40,1,34,2018-04-19,3.04,2,7
1959652,Lower Highland Oasis,903056,Peter,,Highland,39.76418830650835,-105.00768033186766,Entire home/apt,145,3,25,2018-04-02,1.61,1,174
1959836,Artist Cottage in Denver,10033473,Anne,,Clayton,39.76493496778231,-104.95782714346606,Private room,39,1,247,2018-04-16,4.66,1,46
1959918,Private Central Walkable 1.5 Bed Near Conv Center,438129,Mike,,Lincoln Park,39.7364779783294,-105.0008031278336,Entire home/apt,125,1,264,2018-04-18,6.32,1,119
1966084,*Capital Hill Home Downtown 4bd/2ba,8354816,Andrew And Siobhan,,Capitol Hill,39.734975157186334,-104.98087504064974,Entire home/apt,400,3,23,2018-03-31,0.46,2,323
1966103,"Families, Travelers & Tourists Welcome!!",9597571,Jon & Irene,,Platt Park,39.67953220708263,-104.98034546993566,Entire home/apt,130,29,3,2016-08-10,0.14,2,11
1966861,Cozy 1000sq ft private suite,3502945,Emily,,Montclair,39.73043115644138,-104.9134532639001,Private room,110,1,0,,,1,365
1975775,"Near downtown, baby/kid friendly",10199256,Lauren And Joel,,Whittier,39.76005076893171,-104.96648679441572,Entire home/apt,135,3,11,2017-12-30,0.27,1,2
1993555,Cozy Home near SOBO in Wash Park West,312356,Sam,,Speer,39.71163527161645,-104.9784853674856,Entire home/apt,107,1,9,2018-01-08,0.43,1,12
2060544,Cute Victorian in Highland Square!,9877171,Ben,,West Highland,39.76403304699745,-105.03428977573682,Entire home/apt,219,2,75,2017-11-19,1.69,1,326
2061222,Sunny private house&driveway,5124037,Darja,,Montclair,39.739612304624856,-104.91956184174884,Entire home/apt,95,3,34,2018-01-01,0.71,2,131
2072132,Rustic Craftsman Master Suite,8289288,Jessica,,Cole,39.76425496012795,-104.97120316633705,Private room,75,1,69,2017-12-31,2.34,5,124
2104774,30nt. Minimum required!Charm Quiet  Parks 3,4087056,Jeanne,,City Park West,39.74153436391844,-104.96733470092663,Entire home/apt,109,5,37,2018-02-17,1.05,5,330
2119667,Architect Owned - Reclaimed Retreat,10535707,Nicole,,Lincoln Park,39.73410216833139,-105.00069270890413,Entire home/apt,140,1,295,2018-04-14,5.70,1,101
