id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
678602,Great space and close to downtown!,1577294,Leigh,,Jefferson Park,39.75146,-105.02246,Entire home/apt,98,2,174,2020-01-26,1.96,1,6
732845,"RiNo Breweries, Food, Music & Art just steps away!",3816358,John,,Five Points,39.75916,-104.98068,Entire home/apt,299,2,96,2020-01-16,1.08,1,226
746298,Urban Retreat with Private Bath,3915386,Mary,,Lowry Field,39.72345,-104.89731,Private room,55,2,80,2020-01-26,1.37,1,48
756594,Private lower level 2 bedroom suite,3638426,Ling & Chris,,South Park Hill,39.74156,-104.91633,Entire home/apt,78,2,264,2020-01-26,3.10,1,343
758684,Quiet West Highlands Townhome,372692,Kathy,,West Highland,39.76652,-105.04398,Private room,25,30,3,2019-11-16,0.05,1,174
760023,Lovely home nr dwntn & City Park,3441942,Jill,,City Park West,39.74979,-104.96447,Private room,65,2,206,2019-11-04,2.40,1,324
761858,2 Bedrooms - 2 King Size Beds (Park Hill),489506,Doreen,,South Park Hill,39.75006,-104.93265,Private room,170,1,17,2019-12-26,0.20,3,83
774712,ZEN! Best Location In Denver! Clean and Quiet.,4087056,Jeanne,,City Park West,39.74128,-104.96761,Entire home/apt,66,30,33,2019-11-04,0.38,6,362
776434,Super-comfortable Modern Home 3 Bdr -Platt Park DU,3344763,Steve,,Platt Park,39.68389,-104.98076,Entire home/apt,220,3,80,2020-01-02,0.93,3,306
785140,Sunnyside top floor 2 bdm  house with cat,1275081,Shawn,,Sunnyside,39.77989,-105.01581,Entire home/apt,57,3,38,2020-01-14,0.50,1,0
787456,Queen en suite in lovely Victorian,4150751,Pamela,,Congress Park,39.73433,-104.95666,Private room,74,1,362,2020-01-08,4.17,3,310
823343,"Beautiful Wash Park Home, 4 Bedroom",4322821,Kathryn,,Washington Park West,39.70169,-104.98266,Entire home/apt,300,5,5,2018-01-05,0.08,2,0
833937,Sunny Home in Historic Curtis Park,4362827,Eliza Jane,,Five Points,39.75525,-104.97745,Entire home/apt,122,2,435,2020-01-20,5.10,1,59
834896,Dwell Contender!On Park! Walk Score 10+-Dog OK-,4366942,Nan,,City Park West,39.74965,-104.96088,Entire home/apt,86,30,69,2019-10-30,0.84,6,87
852934,Peaceful Artist Oasis 2BR easy access Downtown,4452973,Vivian & Tom,,Goldsmith,39.67548,-104.92997,Entire home/apt,74,1,226,2020-01-20,2.76,1,159
861993,Northwest Denver garden apartment,4517141,John And Shann,,Sloan Lake,39.7494,-105.03548,Entire home/apt,95,1,362,2020-01-28,4.29,1,180
875596,Cozy BUNGALOW-Loft & Studio 5 Mins to Downtown!,4623093,Matt,,Barnum,39.71703,-105.03896,Entire home/apt,128,1,257,2019-12-07,3.03,2,86
915016,Cozy Capitol Hill Accommodation,4911774,Tim And Cindy,,Capitol Hill,39.73417,-104.97614,Entire home/apt,95,2,297,2020-01-25,3.67,1,306
921485,Stylish & Historic LoHi Loft w/ Views and Parking,3378084,Alexandra,,Highland,39.75893,-105.01637,Entire home/apt,129,30,57,2019-08-12,0.69,2,130
923994,"Central 2-Story Historic 3BR, 2.5BA Congress Park",4970201,Rob,,Congress Park,39.73729,-104.95013,Entire home/apt,295,2,50,2020-01-25,0.76,1,0
934259,Farm house in downtown Denver,3231147,Ashley,,Jefferson Park,39.75623,-105.01757,Entire home/apt,60,90,24,2017-03-03,0.29,1,155
937952,"BEST Location & Reviews! Central, Quiet, Clean!",5064672,Amanda,,Speer,39.72096,-104.98114,Entire home/apt,88,7,57,2019-09-19,0.68,1,65
953052,Congress Park Cottage,5173501,Steve,,Congress Park,39.7322,-104.94899,Entire home/apt,110,30,2,2018-09-16,0.04,1,365
958612,DENVER SUITE WITH A MOUNTAIN VIEW CENTRAL LOCATION,5216325,Julia,,CBD,39.74531,-104.9961,Entire home/apt,95,30,11,2019-08-02,0.16,11,151
978943,Perfect place to stay and enjoy CO.,5358532,Rico,,Mar Lee,39.68953,-105.0411,Private room,125,2,66,2017-10-07,0.82,1,0
1004131,Stapleton Carriage House,4745285,Sean,,Stapleton,39.76001,-104.86888,Entire home/apt,115,14,20,2019-10-05,0.26,1,29
1035821,Large Downtown Home Walking Distance Sleeps 10!,2869051,Steven,,Five Points,39.75575,-104.97661,Entire home/apt,199,1,221,2020-01-15,2.70,1,257
1041934,"Private apt in Berkeley, MTN Views!",5811115,Annette,,Berkeley,39.78185,-105.03972,Entire home/apt,215,30,27,2019-12-02,0.34,7,270
1042331,Beautiful Apt in Berkeley/Highlands,5811115,Annette,,Berkeley,39.78166,-105.03975,Entire home/apt,140,30,36,2019-12-04,0.44,7,324
1069351,Historic Denver Bungalow- 30+ day rentals only,3577356,Bonnie,,Sunnyside,39.7738,-105.00937,Entire home/apt,100,30,5,2018-11-17,0.06,1,334
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,,Lincoln Park,39.72771,-104.99788,Entire home/apt,175,1,44,2020-01-19,0.55,3,256
1082572,"Baker Flat/Private Yard, 30+ Dogs OK. 5G.",879998,Jennifer,,Baker,39.71284,-104.99194,Entire home/apt,130,30,41,2019-12-16,0.53,4,150
1087609,Private Denver condo near Capitol,5124037,Darja,,Capitol Hill,39.73486,-104.98561,Entire home/apt,115,1,22,2019-10-27,0.27,3,247
1127235,Charming NW Denver 3BR/1BA Cottage,6171072,Bob,,West Highland,39.76013,-105.03131,Entire home/apt,254,30,30,2019-09-15,0.38,1,80
1143676,Modern Sizzle-New-Across from City Park-! Superb!,4366942,Nan,,City Park,39.74777,-104.95886,Entire home/apt,99,30,38,2019-12-31,0.47,6,303
1145324,private room in cozy bungalow,2260880,Juliet,,Speer,39.71302,-104.97512,Private room,48,2,132,2019-10-20,1.62,2,304
1153002,Comforts of Home in RiNO - 3bd/2ba,192640,Kim,,Cole,39.76804,-104.97044,Entire home/apt,132,30,54,2016-05-08,0.67,3,182
1189999,Private Spacious Apt in Highlands/Denver,6504908,Mike,,West Highland,39.7675,-105.04356,Entire home/apt,110,2,163,2019-11-03,2.05,1,0
1223593,Sweet and sunny in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73684,-104.96974,Private room,68,2,145,2019-11-16,1.87,3,356
1223612,Suite of rooms in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73206,-104.96918,Private room,55,2,164,2019-10-30,2.03,3,360
1243170,"Artsy Home - Queen Bed, Private Ba",192640,Kim,,Cole,39.76803,-104.96903,Private room,47,30,9,2016-03-10,0.15,3,182
1309117,Charming 1933  bungalow in Denver,2260880,Juliet,,Speer,39.71245,-104.97529,Entire home/apt,51,30,4,2018-10-26,0.09,2,150
1309159,Logan Square Studio,1001851,Joe,,Capitol Hill,39.73429,-104.98352,Entire home/apt,199,30,51,2019-10-24,0.64,1,178
1311993,Downtown Studio - Clean & Convenient!,6658113,Allison,,CBD,39.74681,-104.99706,Entire home/apt,90,30,7,2017-06-03,0.09,3,109
1313699,S Pearl St Urban Getaway: families!,7138728,Ann,,University,39.68363,-104.97227,Entire home/apt,275,365,18,2016-08-07,0.23,1,365
1327856,Two-Story Open Condo with GREAT Outdoor Rooftop!,7206373,Leila And Alex,,Capitol Hill,39.73371,-104.98164,Entire home/apt,228,2,126,2020-01-20,1.61,1,27
1363517,Gem in the Highlands,7400665,Jessi,,Highland,39.76556,-105.02152,Entire home/apt,90,1,78,2019-08-26,0.98,1,59
1402409,Spacious 1928 Bungalow near Sloan's Lake.,1382900,Pamela,,West Colfax,39.73845,-105.03883,Entire home/apt,235,3,100,2020-01-01,1.30,1,199
1451057,Private Pet-Friendly Sunnyside Apartment,7207519,Chris,,Sunnyside,39.77565,-105.02397,Entire home/apt,70,3,39,2019-10-19,1.66,1,0
1454673,2 Bdrm Suite in Victorian (Denver Botanic Gardens),4150751,Pamela,,Congress Park,39.73439,-104.95807,Private room,102,1,123,2020-01-12,2.12,3,310
1456614,Cozy 1BR Apt w/ private entrance,7511265,Erin,,University,39.67392,-104.97212,Private room,62,7,112,2019-11-16,1.43,2,228
1488774,Like-New Victorian House 8blks2dwtn,7961490,Heidi,,Five Points,39.75759,-104.9793,Entire home/apt,175,45,17,2018-08-14,0.22,1,0
1529804,Bright & Stylish Garden Studio in Mile High City,8157870,Rachel,,Berkeley,39.77873,-105.02739,Entire home/apt,75,1,99,2020-01-24,2.51,1,87
1557739,Full bed with shared bathroom,8289288,Jessica,,Cole,39.76324,-104.97143,Private room,60,30,125,2019-06-15,1.78,7,0
1581384,West Highlands Sweet Retreat!,8410190,Deanna,,West Highland,39.76794,-105.05151,Entire home/apt,119,2,66,2020-01-05,0.88,3,268
1583103,W. Wash Park Artist Bungalow,8428229,Christina,,Speer,39.71954,-104.98346,Entire home/apt,150,2,21,2019-11-24,1.27,3,0
1594161,Newly Renovated Apartment-Perfect for Families!,4756064,Brian And Tarryn,,West Colfax,39.73926,-105.04679,Entire home/apt,90,1,192,2019-12-15,2.94,1,151
1600633,Cozy 1BD very near downtown Denver,8530929,Jeff,,North Capitol Hill,39.74537,-104.98472,Entire home/apt,96,3,1,2016-06-18,0.02,1,0
1619409,"Clean, close and friendly!",1600922,S,,West Colfax,39.73845,-105.04535,Entire home/apt,160,3,0,,,1,0
1622963,Curated & Comfy Home in Lohi/Highlands,8630750,Tanya,,Highland,39.76579,-105.01655,Entire home/apt,150,3,95,2020-01-01,1.34,1,84
1629445,Great Cheeseman Park Full Studio Apartment,8660236,Pete,,Cheesman Park,39.73559,-104.96109,Entire home/apt,94,2,13,2018-01-27,0.33,1,0
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,,South Park Hill,39.74252,-104.90985,Private room,60,2,37,2019-12-15,0.66,3,267
1641476,Charming 1890's Victorian Cottage by Sloan's Lake,8714815,Allison,,Sloan Lake,39.75276,-105.05175,Entire home/apt,175,3,24,2019-12-30,0.85,1,172
1724186,"Two beds, one room, shared bathroom",8289288,Jessica,,Cole,39.76494,-104.97211,Private room,78,30,130,2019-06-16,1.70,7,0
1733052,Beautiful Private Basement Suite near Downtown,2416216,Jason,,Cheesman Park,39.73871,-104.97073,Private room,75,1,861,2020-01-24,11.22,1,236
1737365,Stylish & Historic LoHi Loft on Wyandot w Parking,3378084,Alexandra,,Highland,39.75878,-105.01353,Entire home/apt,129,29,65,2019-11-25,0.87,2,304
1785877,Cozy and Convenient in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73705,-104.96834,Private room,56,2,150,2019-12-14,1.97,3,354
1792152,Peaceful Retreat in Congress Park,9402581,Rita,,Congress Park,39.73404,-104.94654,Private room,78,2,240,2019-12-20,3.33,2,301
1801950,Best Location HUGE 1 bedroom loft,9447036,Zach,,CBD,39.7466,-104.99311,Entire home/apt,249,2,191,2020-01-27,2.97,2,124
1891877,Great Value Highlands Bungalow!,7879432,Cathy,,Berkeley,39.77317,-105.02828,Private room,50,2,9,2019-05-12,0.14,2,0
1900638,MasterBdrm&PrivateBath*LadiesOnly*WalkDU&PorterHos,9869829,Barbara,,University,39.66697,-104.96458,Private room,25,29,85,2019-12-04,1.15,3,55
1901266,PrivateBdrmShareBath*LadiesOnly*Walk DU&PorterHos,9869829,Barbara,,University,39.66793,-104.96606,Private room,25,29,86,2019-12-08,1.21,3,269
1905596,"Charming, cozy, private hideaway",5811115,Annette,,Berkeley,39.78125,-105.03799,Entire home/apt,125,30,67,2018-09-09,0.90,7,274
1911814,Suite Sunnyside (Highlands),4317724,Dana,,Sunnyside,39.77194,-105.02478,Entire home/apt,99,2,172,2019-11-12,2.35,1,177
1915301,Modern LoHi Townhome | Panoramic Rooftop Views,9933778,Kelvin,,Sunnyside,39.7693,-105.01046,Entire home/apt,201,2,4,2019-12-29,1.48,1,74
1955800,High-Rise Condo in Heart of Denver,10109001,Joey,,CBD,39.74505,-104.99459,Entire home/apt,225,28,15,2018-08-31,0.20,1,178
1959836,Artist Cottage in Denver,10033473,Anne,,Clayton,39.76493,-104.95783,Private room,39,3,297,2019-11-04,3.98,1,0
1959918,Inviting Re-Imagined Row House with Yard,438129,Mike,,Lincoln Park,39.73648,-105.0008,Entire home/apt,125,1,413,2020-01-26,6.51,1,138
1966103,10 Mins To Downtown! South Pearl • Wash Park • DU,9597571,Jon & Irene,,Platt Park,39.67953,-104.98035,Entire home/apt,145,30,6,2019-08-11,0.14,2,65
1975775,"Near downtown, baby/kid friendly",10199256,Lauren And Joel,,Whittier,39.76005,-104.96649,Entire home/apt,135,3,16,2019-12-27,0.26,1,7
2061222,Sunny private house&driveway,5124037,Darja,,Montclair,39.73961,-104.91956,Entire home/apt,95,3,34,2018-01-01,0.49,3,0
2072132,Rustic Craftsman Master Suite,8289288,Jessica,,Cole,39.76425,-104.9712,Private room,75,30,84,2019-06-26,1.64,7,89
2104774,"HOT! Best Location in Denver.  Cozy, clean, quiet",4087056,Jeanne,,City Park West,39.74153,-104.96733,Entire home/apt,65,30,41,2019-10-19,0.72,6,332
2119667,Architect Owned Reclaimed Retreat in the Art District,10535707,Nicole,,Lincoln Park,39.7341,-105.00069,Entire home/apt,194,30,402,2020-01-12,5.48,1,301
2139342,Designer Home Away From Home,10917089,Jeffrey,,Hilltop,39.72061,-104.91187,Entire home/apt,85,30,147,2019-11-01,2.01,3,239
2146050,Beautiful Carriage House Apartment,393372,Ryan,,Baker,39.71627,-104.98914,Entire home/apt,90,1,247,2020-01-19,3.37,1,360
2175370,PrivateBdrmShare Bath*LadiesOnly*Walk DU&PorterHos,9869829,Barbara,,University,39.66636,-104.96569,Private room,25,29,60,2019-11-17,0.83,3,117
2216969,Modern Studio,10917089,Jeffrey,,Hilltop,39.72202,-104.91177,Entire home/apt,60,30,142,2020-01-04,2.74,3,317
2226979,The Chef's House,11341970,Nina,,West Colfax,39.74401,-105.03052,Entire home/apt,85,2,2,2020-01-03,1.82,1,191
2232323,"Cozy Cottage in the Country Club,",11393480,Darrow,,Country Club,39.72203,-104.96623,Entire home/apt,200,5,67,2019-12-02,0.94,1,254
2232930,Beautiful bungalow in the city,11397394,Megan,,Speer,39.71757,-104.98132,Entire home/apt,120,2,36,2019-05-28,0.83,2,330
2239191,Spacious victorian near downtown.,1239512,Zorab,,Clayton,39.76664,-104.95477,Entire home/apt,169,2,52,2019-12-31,0.91,1,345
2243316,"BEST! Location, open, quiet, clean",4087056,Jeanne,,City Park West,39.74176,-104.96718,Entire home/apt,67,30,23,2019-10-28,0.32,6,303
2257217,(H) RINO/ FIVE POINTS - Best Walk Score,2191569,Beth,,Five Points,39.75065,-104.97726,Private room,42,1,646,2020-01-16,8.83,1,302
2267500,Quiet Highlands Cottage,7961148,Cory,,West Highland,39.76485,-105.03541,Entire home/apt,100,2,246,2019-09-21,3.45,1,274
2316002,The Bungalow on Washington Park,9687965,Megan,,Washington Park,39.70883,-104.97266,Entire home/apt,100,1,33,2018-08-09,0.47,1,0
2338715,Private room in Wash Park,6793209,Jamie & Monica,,Washington Park West,39.70624,-104.9816,Private room,51,1,11,2015-11-02,0.15,2,0
2359615,HEART OF DENVER CONDO: VIEWS  AMENITIES  LOCATION!,5216325,Julia,,CBD,39.74502,-104.99793,Entire home/apt,95,30,11,2018-07-31,0.17,11,312
2360382,Cozy Cottage with Vintage Decor on a Park!,3092859,Tony & Mary Grace,,Villa Park,39.73447,-105.02558,Entire home/apt,72,2,175,2019-09-29,2.44,1,0
2361919,The Cloisters at Berkeley,5811115,Annette,,Berkeley,39.78009,-105.03965,Entire home/apt,70,30,36,2019-12-21,0.50,7,302
2372041,Garden House in Sunnyside *Hot Tub*,11950407,Matthew & Molly,,Sunnyside,39.7758,-105.01271,Entire home/apt,195,2,21,2018-09-23,0.56,1,0
2386289,Sunny Sky Loft in Highlands,184771,Melanie,,West Highland,39.76631,-105.0336,Entire home/apt,150,2,90,2019-10-13,1.37,1,44
2413516,A swell place to call home,1242688,Owen,,Capitol Hill,39.7314,-104.98195,Private room,85,1,1,2014-02-20,0.01,1,0
2441525,Craftsman Bungalow in Highlands,3125360,Juan,,Berkeley,39.77026,-105.0377,Entire home/apt,125,30,82,2019-07-28,1.16,2,236
2441900,Remodeled Victorian Condo!,12482307,Jeremy,,City Park West,39.74496,-104.96925,Entire home/apt,150,90,3,2014-05-08,0.04,2,273
2466830,HISTORIC COTTAGE IN BONNIE BRAE,6896064,Greg,,Cory - Merrill,39.68889,-104.95642,Entire home/apt,300,1,6,2019-09-04,0.14,1,364
2467260,GREAT LOCATION! 2 BR BSMT Apt in City Park South,11000035,Ryan,,City Park,39.74322,-104.95004,Entire home/apt,109,1,367,2020-01-12,5.25,1,57
2487185,Beautiful!! Just Minutes from Downtown!  Hot Tub!,4706233,Jeffrey,,Athmar Park,39.70434,-105.0102,Entire home/apt,199,3,7,2019-12-25,0.24,3,269
2599115,Brand New Modern Stapleton Home,10128382,Kerry,,Stapleton,39.75642,-104.85848,Entire home/apt,187,2,116,2020-01-13,1.65,1,307
2653512,Amazing Guesthouse-Perfect Lohi/Highland Location,5817350,Marcie,,Highland,39.76336,-105.01881,Entire home/apt,139,2,121,2020-01-24,2.03,1,248
2723629,House on Stout: Mesa,1154806,Ellen,,Five Points,39.75436,-104.98299,Private room,70,2,176,2019-11-14,2.54,3,48
2776307,Highlands Mansion:,14198677,Joel,,Highland,39.76777,-105.01804,Private room,169,1,146,2018-03-31,2.12,7,365
2817786,Private Queen Room w Ensuite Bath,14414164,Mary,,Five Points,39.74744,-104.97724,Private room,74,2,147,2019-09-17,2.12,1,267
2827887,Cozy Cottage in Lower Highlands 2BR,5181201,Danno & Rachel,,Highland,39.76647,-105.00288,Entire home/apt,150,30,20,2016-10-18,0.30,3,227
2875696,"Cozy condo, 700 sq ft. near Lowry",14699024,Julie,,Windsor,39.70726,-104.89081,Entire home/apt,75,170,12,2019-06-24,0.18,1,175
2908978,Peaceful Queen in Congress Park ,9402581,Rita,,Congress Park,39.73261,-104.94861,Private room,78,2,192,2020-01-13,2.88,2,213
2915068,Washington Park Brick Bungalow,12614696,Winton,,Washington Park West,39.69452,-104.97672,Entire home/apt,170,2,122,2020-01-13,1.74,1,73
2942068,Cozy Cottage in Lo Highlands Mr bed,5181201,Danno & Rachel,,Highland,39.76661,-105.00212,Private room,106,30,10,2016-09-11,0.15,3,365
2953770,Amazing Condo - in Denver's heart,9236134,Mason,,CBD,39.74368,-104.99673,Entire home/apt,225,31,23,2017-06-11,0.34,1,88
2957097,Minutes from Downtown!  Beautifully Remodeled!,4706233,Jeffrey,,Athmar Park,39.70519,-105.0113,Entire home/apt,165,3,103,2019-12-23,1.50,3,269
2960513,Historic 1800s townhouse @ downtown by Superhost,2544705,Gustavo,,Baker,39.72188,-104.9957,Entire home/apt,135,2,85,2019-10-06,2.42,1,40
2968873,Nice Condo w/ Balcony - Great View,10301623,Kevin,,North Capitol Hill,39.74559,-104.98726,Entire home/apt,159,1,93,2017-11-16,1.34,1,0
2978155,Comfortable 2 Bedroom in Cap Hill,15188494,John,,Capitol Hill,39.73182,-104.97872,Entire home/apt,125,2,94,2020-01-21,1.36,1,59
2998222,Quiet Kirk Street Vacation Rental,15283636,Dong,,Gateway - Green Valley Ranch,39.78091,-104.74517,Entire home/apt,245,2,36,2019-10-08,0.53,1,345
3095906,Great deals for a Sunny room in Denver!,1655595,Shana,,Indian Creek,39.6878,-104.90344,Private room,43,30,29,2019-12-14,0.50,1,63
3138055,Classic Home on Capitol Hill,15933305,Sarah,,Capitol Hill,39.73078,-104.97818,Entire home/apt,160,2,15,2020-01-19,0.79,1,39
3150813,Modern Urban Oasis in Rino,135470,Mark,,Cole,39.76931,-104.96503,Entire home/apt,475,1,170,2020-01-10,2.50,1,340
3183154,2 BD House in Lower Highland,13796890,German,,Highland,39.76691,-105.00186,Entire home/apt,80,4,34,2019-10-28,0.52,1,0
3196917,Modern Studio-Private Patio-Smart & Sassy-Dog ok,4366942,Nan,,University,39.66933,-104.96231,Entire home/apt,56,30,37,2019-08-30,0.54,6,1
3217063,Home near Downtown Denver & Santa Fe Arts District,16292100,Andrea,,Lincoln Park,39.73054,-104.99699,Entire home/apt,131,2,30,2019-09-23,0.66,2,0
3231657,Authentic loft in Lodo across from Union Station,16356824,Claus,,Union Station,39.75232,-104.99802,Entire home/apt,190,30,36,2019-10-31,0.53,2,290
3280195,4 BR Close to Downtown & Cheeseman / City Park,16579406,Daniel,,Congress Park,39.73649,-104.94604,Entire home/apt,328,3,1,2020-01-16,1,2,215
3338717,Private basement apartment on park.,16853725,Nanci,,Rosedale,39.67525,-104.97746,Entire home/apt,90,2,87,2019-12-01,1.27,1,339
3341556,1BD City Park Carriage House,16865529,Tim,,City Park West,39.74999,-104.9725,Entire home/apt,55,30,17,2019-12-23,0.26,2,25
3349024,2 bedroom family home near RiNo and Downtown,16791762,Dawnelle,,Cole,39.76434,-104.96031,Entire home/apt,125,2,109,2020-01-02,2.45,1,19
3395085,"Main floor with private bath, shared kitchen",17128411,Jenni,,Sunnyside,39.78329,-105.02359,Private room,60,1,76,2020-01-20,1.13,1,35
3404692,Modern 3 Bed Near RiNo Arts District,9599078,Avery,,Whittier,39.75797,-104.96679,Entire home/apt,140,1,88,2019-10-03,1.31,1,31
3410364,Private apartment- Denver!,12164654,Alison,,City Park West,39.74602,-104.96404,Private room,75,1,362,2019-10-31,5.38,1,0
3412478,Denver Bungalow With Artsy Vibe,17205399,Brandy,,Sunnyside,39.77267,-105.00203,Private room,65,1,357,2020-01-19,5.38,1,280
3424315,Large private bedroom/apartment Wash Park.,17260508,Michael,,Country Club,39.72068,-104.97175,Private room,50,1,86,2019-10-13,1.96,1,359
3425065,Great work travel location! En-suite bath& parking,17264137,Kimberly,,Capitol Hill,39.72787,-104.98006,Private room,53,1,223,2020-01-17,4.47,2,43
3425074,Sunny Room-Private Bath-Close to Everything Denver,17264137,Kimberly,,Capitol Hill,39.72795,-104.9789,Private room,54,30,168,2020-01-18,4.24,2,64
3458369,Carriage House-Highlands Square,12969161,Jamie,,West Highland,39.76145,-105.03694,Entire home/apt,105,2,239,2020-01-19,3.54,1,150
3463164,"CountryClub home, Quiet, Safe, Gated, Exclusive",10105976,Mike And Molly,,Fort Logan,39.64279,-105.06523,Private room,75,31,12,2019-05-17,0.22,1,0
3479122,Unique 3-Level Loft in Ballpark,17524202,Sam,,Five Points,39.75332,-104.98809,Entire home/apt,114,1,464,2020-01-01,6.84,2,283
3487191,420 Friendly Carriage House,9806411,Nathen,,Baker,39.72333,-104.98989,Entire home/apt,125,3,226,2020-01-20,3.45,1,276
3495498,HIGHLANDS W/GARAGE!,17599678,Mallory,,Sunnyside,39.77076,-105.02362,Entire home/apt,156,2,90,2020-01-10,1.36,1,234
3562277,Newly remodeled ground level basement 3 BR,17831791,Michelle,,University,39.66446,-104.96821,Private room,125,2,9,2019-05-05,0.13,1,364
3593366,"Congress Park, 2 Twin Beds (no extra fees)",2591654,Todd & Peggy,,Congress Park,39.73421,-104.95554,Private room,75,2,62,2019-10-21,1.94,3,365
3605358,Room/Bath in Historic Mansion,18168193,Georgia,,Capitol Hill,39.73311,-104.98062,Private room,115,1,164,2019-12-29,2.44,1,355
3637265,Private Room in Wash Park Duplex,6793209,Jamie & Monica,,Washington Park West,39.70482,-104.98204,Private room,55,2,2,2015-07-18,0.03,2,0
3685552,"SkyView Loft, in Healing Center",1313972,Heather,,City Park,39.74058,-104.95857,Entire home/apt,80,28,93,2019-12-17,1.44,3,302
